product_id,sku,product_name,category,subcategory,brand,price_usd,cost_usd,weight_kg,dimensions,color,size,active,stock_quantity,reorder_level,supplier_id,created_at,updated_at,source_system,ingestion_timestamp,rating,review_count,in_stock
PROD-000095,SKU-948518,Team-oriented 3rdgeneration complexity,Sports,Water Sports,Wells-Moore,982.0,483.53,0.76,7x32x21,Blue,S,False,35,79,SUPP-062,2022-11-06 13:08:35.838183,2025-08-13 23:39:39.529644,snowflake,2025-03-22 10:50:05.355037,5.0,21,True
PROD-000096,SKU-441696,Distributed bandwidth-monitored monitoring,Sports,Fitness,"Smith, Marks and Ellis",285.75,276.15,32.76,48x90x6,Green,S,True,985,42,SUPP-092,2024-01-11 06:06:01.097149,2025-04-14 05:09:58.728686,snowflake,2025-03-22 10:50:05.355037,3.7,25,True
PROD-000097,SKU-655998,Devolved discrete infrastructure,Books,Educational,"Mayer, Shea and Cox",45.42,386.5,23.4,59x66x36,White,XXL,True,337,58,SUPP-034,2023-04-05 18:47:11.623817,2025-04-28 23:52:42.604777,snowflake,2025-03-22 10:50:05.355037,3.5,24,True
PROD-000098,SKU-178400,Synergistic tangible circuit,Home,Other,"Gutierrez, Guerrero and Jimenez",441.4,322.72,42.07,25x90x48,Blue,XL,True,283,100,SUPP-054,2024-06-12 20:26:48.180620,2024-12-25 13:31:28.007091,snowflake,2025-03-22 10:50:05.355037,4.8,20,True
PROD-000099,SKU-543000,Balanced zero tolerance encoding,Books,Fiction,"Burns, Hammond and Norman",690.82,189.6,47.39,24x38x49,Green,L,False,214,94,SUPP-067,2023-07-27 12:54:53.160559,2025-04-11 21:20:49.115386,snowflake,2025-03-22 10:50:05.355037,4.1,21,True
PROD-000100,SKU-340786,Public-key interactive archive,Electronics,Tablets,Sanchez-Gutierrez,591.55,473.08,4.71,72x23x15,Black,XXL,False,650,25,SUPP-004,2024-07-17 03:21:08.544329,2025-03-29 18:02:20.000393,snowflake,2025-03-22 10:50:05.355037,3.6,23,False
PROD-000101,SKU-811303,Visionary client-server open system,Toys,Dolls,"Wise, Haas and Hernandez",108.22,127.99,6.61,83x24x34,Blue,XS,True,289,24,SUPP-082,2024-04-13 09:34:52.711268,2025-09-22 08:57:45.064669,snowflake,2025-03-22 10:50:05.355037,3.0,25,True
PROD-000102,SKU-493555,Profit-focused modular challenge,Home,Other,Ellis-Hull,966.99,50.16,16.52,75x9x31,Red,XL,False,467,26,SUPP-030,2023-04-17 20:08:45.673820,2025-02-16 13:51:20.319566,snowflake,2025-03-22 10:50:05.355037,4.8,30,True
PROD-000103,SKU-468047,Fully-configurable discrete data-warehouse,Electronics,Tablets,"Wells, Leonard and Reed",429.84,249.46,45.81,40x57x41,White,L,True,30,49,SUPP-099,2024-07-20 09:09:17.519451,2025-03-04 06:11:16.857766,snowflake,2025-03-22 10:50:05.355037,4.8,23,True
PROD-000104,SKU-985237,Expanded motivating productivity,Toys,Educational,Chavez LLC,140.26,106.88,4.6,46x9x16,Green,M,True,855,68,SUPP-009,2023-03-22 17:11:25.068650,2025-07-27 13:55:31.542980,snowflake,2025-03-22 10:50:05.355037,4.2,22,True
PROD-000105,SKU-965026,Integrated systemic budgetary management,Books,Children's,Ochoa-Riley,473.42,89.89,27.31,6x25x12,Yellow,XS,True,706,67,SUPP-095,2024-06-19 12:13:43.050122,2025-04-07 11:19:16.159716,snowflake,2025-03-22 10:50:05.355037,3.4,28,False
PROD-000106,SKU-870794,User-centric global info-mediaries,Books,Fiction,"Gallagher, Lee and Graham",422.69,450.09,49.56,38x99x18,Red,XL,False,922,38,SUPP-011,2024-04-30 04:39:23.409686,2024-10-26 10:58:35.968487,snowflake,2025-03-22 10:50:05.355037,4.9,29,True
PROD-000107,SKU-365156,Switchable 4thgeneration product,Toys,Outdoor,"Riley, Barnett and Miller",425.17,200.0,21.48,95x99x42,White,L,True,821,16,SUPP-044,2023-01-14 13:49:36.186390,2025-09-16 19:53:48.956320,snowflake,2025-03-22 10:50:05.355037,3.7,27,False
PROD-000108,SKU-374081,Vision-oriented encompassing Local Area Network,Electronics,Laptops,Fields-Rice,200.35,7.91,26.94,28x35x2,Blue,S,True,686,58,SUPP-007,2023-09-08 03:14:40.057513,2025-01-12 15:14:42.619114,snowflake,2025-03-22 10:50:05.355037,4.1,33,True
PROD-000109,SKU-776959,Object-based responsive intranet,Toys,Action Figures,Smith-Martin,890.0,292.81,20.89,36x64x30,Purple,One Size,False,562,73,SUPP-055,2023-04-26 18:52:23.045805,2025-02-07 08:05:24.224344,snowflake,2025-03-22 10:50:05.355037,2.6,17,True
PROD-000110,SKU-420037,Stand-alone client-driven moratorium,Sports,Water Sports,"Burns, Walters and Flynn",483.91,69.21,16.94,4x9x22,Purple,L,True,781,61,SUPP-028,2023-11-18 07:15:50.399502,2025-05-26 07:09:33.512073,snowflake,2025-03-22 10:50:05.355037,4.2,29,True
PROD-000111,SKU-270485,Ergonomic interactive model,Electronics,Gaming,"Barker, Richardson and Williams",782.94,388.4,24.16,55x64x11,Purple,XS,False,550,96,SUPP-083,2024-05-24 01:38:03.830865,2025-09-05 19:24:48.671947,snowflake,2025-03-22 10:50:05.355037,4.6,22,False
PROD-000112,SKU-765148,Horizontal tertiary protocol,Sports,Outdoor,Williams-Martin,127.93,294.48,16.52,56x95x44,Orange,M,False,32,76,SUPP-007,2023-01-29 23:53:43.508998,2025-05-19 14:13:00.893234,snowflake,2025-03-22 10:50:05.355037,4.4,23,True
PROD-000113,SKU-727888,Profit-focused needs-based adapter,Clothing,Kids,Hernandez-Mcdowell,658.58,383.53,12.94,77x10x17,Black,XXL,True,858,82,SUPP-022,2023-03-09 18:49:46.303487,2025-06-13 12:55:53.374116,snowflake,2025-03-22 10:50:05.355037,3.5,31,False
PROD-000114,SKU-455346,Team-oriented zero-defect analyzer,Books,Educational,Payne PLC,281.55,15.15,48.28,22x85x20,Orange,L,True,82,15,SUPP-024,2023-06-08 13:43:12.877111,2025-06-20 14:25:43.404016,snowflake,2025-03-22 10:50:05.355037,5.0,29,True
PROD-000115,SKU-822599,Enterprise-wide homogeneous superstructure,Clothing,Shoes,Mcdowell and Sons,577.05,325.67,12.52,51x1x45,Blue,XXL,False,23,85,SUPP-080,2023-03-23 08:52:01.604373,2025-07-09 00:54:43.490587,snowflake,2025-03-22 10:50:05.355037,4.3,25,True
PROD-000116,SKU-783662,Future-proofed uniform projection,Electronics,Laptops,"Wright, Pennington and Miller",794.34,9.58,17.36,4x90x42,White,S,False,212,68,SUPP-075,2024-06-23 02:21:14.582410,2025-07-01 21:39:33.915612,snowflake,2025-03-22 10:50:05.355037,4.3,19,True
PROD-000117,SKU-684649,Public-key eco-centric Internet solution,Sports,Outdoor,Bailey Inc,906.9,181.8,8.4,64x6x49,Purple,M,False,759,13,SUPP-022,2024-08-16 23:38:01.793688,2025-05-01 12:25:06.173852,snowflake,2025-03-22 10:50:05.355037,4.8,22,True
PROD-000118,SKU-404715,Synergistic disintermediate matrices,Clothing,Kids,Wilson and Sons,866.99,7.61,6.23,56x77x2,Red,S,False,938,45,SUPP-015,2022-11-19 21:17:40.840394,2025-06-05 03:54:33.948855,snowflake,2025-03-22 10:50:05.355037,4.6,30,True
PROD-000119,SKU-731919,Focused mobile budgetary management,Home,Other,White-Chambers,899.21,492.76,5.9,76x98x41,Purple,S,False,330,91,SUPP-038,2024-05-15 02:26:34.628626,2025-02-16 16:47:53.340643,snowflake,2025-03-22 10:50:05.355037,5.0,20,True
PROD-000120,SKU-942350,Exclusive user-facing matrices,Clothing,Accessories,"Burke, Deleon and Fritz",382.51,292.99,11.58,20x33x47,Purple,XXL,True,46,16,SUPP-068,2023-10-11 17:31:07.745783,2024-11-08 14:43:57.973161,snowflake,2025-03-22 10:50:05.355037,4.4,35,True
PROD-000121,SKU-953379,Open-architected tangible benchmark,Clothing,Accessories,Krause-Daniels,963.58,17.98,8.6,30x23x47,Blue,XL,False,438,49,SUPP-033,2024-04-26 20:34:46.944245,2024-10-22 01:37:06.411032,snowflake,2025-03-22 10:50:05.355037,4.8,27,True
PROD-000122,SKU-988908,Multi-tiered static functionalities,Clothing,Kids,Carter PLC,727.37,180.37,20.64,89x43x24,Red,M,False,861,14,SUPP-057,2022-11-27 03:16:53.751346,2025-08-12 20:06:42.922405,snowflake,2025-03-22 10:50:05.355037,2.9,23,True
PROD-000123,SKU-662603,Advanced grid-enabled hierarchy,Clothing,Men's,Hubbard LLC,920.65,6.34,25.31,79x47x24,Red,L,False,862,87,SUPP-050,2022-12-07 08:50:04.510636,2025-09-12 20:59:18.469213,snowflake,2025-03-22 10:50:05.355037,4.1,22,True
PROD-000124,SKU-528649,Phased asymmetric migration,Books,Reference,"Coleman, Moore and Jones",82.41,422.39,18.93,78x86x35,White,XXL,False,20,41,SUPP-092,2023-03-03 01:14:30.833976,2024-11-26 06:10:27.630143,snowflake,2025-03-22 10:50:05.355037,5.0,22,False
PROD-000125,SKU-636713,Fully-configurable exuding complexity,Clothing,Shoes,Lloyd LLC,278.61,13.63,15.79,47x59x44,White,XS,True,798,95,SUPP-040,2024-10-06 18:08:40.096495,2024-10-29 03:06:41.046505,snowflake,2025-03-22 10:50:05.355037,5.0,21,False
PROD-000126,SKU-363529,Fully-configurable 24/7 project,Electronics,Smartphones,Myers Group,301.64,210.41,8.88,40x10x27,Black,S,True,903,73,SUPP-006,2023-10-09 02:28:01.080734,2025-02-03 13:55:09.596951,snowflake,2025-03-22 10:50:05.355037,4.6,22,True
PROD-000127,SKU-181874,Versatile zero tolerance knowledgebase,Clothing,Kids,Walker PLC,76.47,224.47,0.29,6x14x12,White,XL,False,342,49,SUPP-058,2022-10-27 20:17:36.565319,2025-02-03 06:40:48.756287,snowflake,2025-03-22 10:50:05.355037,5.0,20,False
PROD-000128,SKU-885896,Profit-focused static info-mediaries,Clothing,Shoes,Simon Ltd,220.77,374.24,4.5,45x22x42,Purple,L,True,324,99,SUPP-009,2023-08-20 23:30:11.405473,2025-03-23 07:01:02.910305,snowflake,2025-03-22 10:50:05.355037,4.7,27,True
PROD-000129,SKU-621828,Centralized multimedia support,Home,Other,"Nielsen, Riddle and Barnett",851.58,223.03,48.93,14x32x14,Green,S,False,724,34,SUPP-035,2024-03-20 05:48:10.537002,2025-05-18 21:56:28.699460,snowflake,2025-03-22 10:50:05.355037,4.1,22,True
PROD-000130,SKU-347976,Upgradable explicit portal,Clothing,Kids,Barnes-Schultz,81.27,456.58,38.99,78x70x21,Yellow,XXL,False,536,100,SUPP-075,2024-08-16 04:18:03.175575,2024-12-31 03:22:17.136044,snowflake,2025-03-22 10:50:05.355037,3.6,28,True
PROD-000131,SKU-364609,Multi-tiered hybrid throughput,Toys,Educational,"Webb, Rios and Hull",663.63,132.47,18.56,53x16x43,Red,S,False,840,62,SUPP-063,2024-10-05 00:12:26.047627,2024-10-30 00:11:21.982699,snowflake,2025-03-22 10:50:05.355037,4.3,26,True
PROD-000132,SKU-723486,Expanded modular instruction set,Clothing,Kids,Long-Norman,331.26,49.72,42.42,78x39x38,White,L,False,527,16,SUPP-007,2024-06-05 08:41:18.966777,2025-10-11 06:30:11.426371,snowflake,2025-03-22 10:50:05.355037,4.6,25,True
PROD-000133,SKU-962450,Innovative homogeneous moratorium,Home,Other,Powers-King,471.82,20.32,33.17,32x10x41,Black,XXL,False,620,91,SUPP-079,2024-08-09 22:05:59.530637,2025-07-25 12:01:44.683064,snowflake,2025-03-22 10:50:05.355037,5.0,19,True
PROD-000134,SKU-628674,Operative exuding access,Books,Educational,Rush Ltd,435.44,255.53,11.42,83x70x18,Blue,S,False,762,59,SUPP-005,2024-03-27 19:28:55.996121,2025-09-20 00:14:51.748766,snowflake,2025-03-22 10:50:05.355037,3.5,20,True
PROD-000135,SKU-980488,Configurable directional interface,Home,Other,Williams Group,167.69,83.85,46.52,35x22x17,Yellow,XL,False,993,62,SUPP-081,2023-01-01 13:05:45.173951,2025-06-24 18:03:29.389827,snowflake,2025-03-22 10:50:05.355037,4.4,32,True
PROD-000136,SKU-595837,Virtual solution-oriented firmware,Books,Non-Fiction,Cox PLC,380.43,444.02,13.2,73x76x6,Blue,M,True,506,78,SUPP-020,2022-12-12 23:07:45.527050,2024-12-01 05:02:45.028331,snowflake,2025-03-22 10:50:05.355037,4.3,31,False
PROD-000137,SKU-611324,Diverse logistical projection,Toys,Dolls,Ferguson-Phillips,981.3,380.33,16.09,68x59x35,Red,XS,True,249,57,SUPP-040,2024-05-07 17:50:32.172036,2025-05-21 23:57:06.940055,snowflake,2025-03-22 10:50:05.355037,4.7,31,True
PROD-000138,SKU-174654,Grass-roots web-enabled function,Books,Non-Fiction,Key LLC,276.55,162.17,8.96,25x28x44,Green,L,False,983,85,SUPP-049,2023-09-20 13:07:16.842635,2025-04-30 07:29:31.018374,snowflake,2025-03-22 10:50:05.355037,5.0,23,True
PROD-000139,SKU-562477,Secured multimedia open system,Home,Other,Lynn-Bailey,923.29,156.97,36.57,85x47x33,Orange,One Size,False,385,62,SUPP-029,2024-05-19 05:12:34.583334,2025-09-04 20:59:07.885776,snowflake,2025-03-22 10:50:05.355037,4.2,35,False
PROD-000140,SKU-930764,Function-based coherent utilization,Clothing,Men's,Ray-Miller,535.58,494.21,1.47,19x13x24,Orange,L,True,125,97,SUPP-024,2024-05-10 21:33:07.482769,2025-05-24 07:40:29.709944,snowflake,2025-03-22 10:50:05.355037,4.3,23,True
PROD-000141,SKU-368277,Multi-layered cohesive contingency,Clothing,Accessories,Huynh-Cordova,872.57,21.88,40.51,58x37x32,Purple,One Size,True,711,33,SUPP-011,2023-11-27 12:07:40.098365,2025-07-30 09:34:33.012748,snowflake,2025-03-22 10:50:05.355037,4.8,25,False
PROD-000142,SKU-142185,Business-focused content-based middleware,Sports,Water Sports,"Sullivan, Green and Long",770.9,160.19,28.46,28x53x3,Red,XXL,True,28,70,SUPP-047,2023-12-26 23:14:19.928104,2024-12-09 20:14:46.949590,snowflake,2025-03-22 10:50:05.355037,5.0,27,True
PROD-000143,SKU-968930,Networked static throughput,Clothing,Men's,Brady Group,609.29,287.64,11.07,11x11x20,Purple,XL,True,848,51,SUPP-063,2023-07-19 16:00:58.034726,2025-05-03 07:52:50.912364,snowflake,2025-03-22 10:50:05.355037,3.6,24,True
PROD-000144,SKU-608524,Enterprise-wide directional website,Clothing,Accessories,Evans LLC,730.55,89.82,23.52,46x73x1,Black,S,True,941,55,SUPP-047,2024-01-20 22:11:53.505560,2025-01-02 17:26:50.530313,snowflake,2025-03-22 10:50:05.355037,4.9,29,True
PROD-000145,SKU-955076,User-friendly web-enabled collaboration,Home,Other,Smith Group,819.15,10.83,31.39,95x56x40,Orange,S,False,172,45,SUPP-028,2024-06-25 03:51:27.307694,2025-06-09 21:47:34.190362,snowflake,2025-03-22 10:50:05.355037,3.6,23,True
PROD-000146,SKU-155834,Profound fault-tolerant function,Electronics,Gaming,Jennings-Kennedy,697.95,494.12,29.11,18x23x25,Black,One Size,True,470,82,SUPP-061,2023-01-23 17:16:17.252930,2025-07-07 05:05:22.985312,snowflake,2025-03-22 10:50:05.355037,5.0,24,True
PROD-000147,SKU-519060,Diverse zero administration extranet,Sports,Water Sports,Hernandez-Roberts,430.31,499.1,34.26,8x29x10,Blue,XL,True,756,27,SUPP-017,2023-02-21 11:58:06.536257,2025-07-06 01:33:38.765332,snowflake,2025-03-22 10:50:05.355037,2.7,32,True
PROD-000148,SKU-699913,Diverse coherent middleware,Electronics,Accessories,Brown Ltd,571.51,204.89,39.45,23x32x50,Orange,L,True,912,11,SUPP-068,2023-07-01 23:40:30.794755,2025-05-08 09:32:20.581049,snowflake,2025-03-22 10:50:05.355037,5.0,29,True
PROD-000149,SKU-884352,Sharable cohesive capacity,Home,Other,Pineda and Sons,621.99,3.06,20.33,8x88x50,Black,S,False,434,23,SUPP-018,2023-06-12 23:09:21.748582,2025-06-01 07:37:48.989085,snowflake,2025-03-22 10:50:05.355037,3.5,26,True
PROD-000150,SKU-779296,Ameliorated homogeneous circuit,Clothing,Accessories,Mcclure-Martin,363.42,65.88,22.39,86x94x26,Red,XXL,True,422,44,SUPP-067,2024-01-20 20:43:33.943108,2025-01-14 19:16:01.783386,snowflake,2025-03-22 10:50:05.355037,4.4,26,True
PROD-000151,SKU-793092,Ergonomic mobile complexity,Toys,Dolls,Swanson and Sons,583.95,166.78,2.33,34x31x40,Yellow,XXL,False,807,74,SUPP-083,2023-01-01 08:04:01.261959,2025-08-22 21:50:51.949729,snowflake,2025-03-22 10:50:05.355037,3.6,26,False
PROD-000152,SKU-741802,Future-proofed secondary paradigm,Sports,Fitness,"Murphy, Miller and Oneal",982.5,77.79,5.43,23x4x3,Blue,XS,False,614,67,SUPP-034,2023-02-10 12:17:09.098084,2025-06-22 13:25:03.022382,snowflake,2025-03-22 10:50:05.355037,4.4,30,True
PROD-000153,SKU-916421,Object-based scalable help-desk,Clothing,Men's,Davis Ltd,532.89,333.96,38.94,94x63x2,Green,XS,False,920,89,SUPP-075,2023-10-08 00:19:00.063554,2025-03-27 20:11:03.019739,snowflake,2025-03-22 10:50:05.355037,5.0,26,True
PROD-000154,SKU-962809,Multi-layered multi-state product,Toys,Outdoor,Chandler Inc,528.18,177.43,27.15,84x54x10,White,XXL,False,683,43,SUPP-013,2023-10-14 03:26:16.079022,2025-10-10 23:55:47.180830,snowflake,2025-03-22 10:50:05.355037,4.3,30,True
PROD-000155,SKU-136858,Self-enabling real-time hierarchy,Toys,Action Figures,Perez-Jacobs,550.83,491.7,24.1,9x58x34,Purple,XXL,True,823,52,SUPP-018,2023-01-28 19:56:29.003907,2025-03-01 11:14:19.597381,snowflake,2025-03-22 10:50:05.355037,5.0,15,True
PROD-000156,SKU-693899,Cloned contextually-based interface,Toys,Dolls,"Cohen, Wheeler and Osborne",235.28,422.83,19.32,74x84x50,Orange,M,False,487,33,SUPP-049,2024-08-23 06:55:02.815677,2024-11-24 13:21:21.503408,snowflake,2025-03-22 10:50:05.355037,3.1,16,True
PROD-000157,SKU-102505,Integrated logistical capability,Electronics,Gaming,"Rice, Hamilton and Jackson",27.18,50.2,39.76,18x14x34,Blue,XXL,False,531,67,SUPP-015,2024-02-27 17:17:59.677429,2025-10-07 06:27:53.922148,snowflake,2025-03-22 10:50:05.355037,2.9,23,True
PROD-000158,SKU-273886,Multi-lateral content-based help-desk,Books,Reference,Sanchez-Young,587.23,65.3,46.37,84x69x32,Black,XL,True,219,30,SUPP-001,2024-06-27 17:41:54.126656,2024-12-17 15:51:21.237785,snowflake,2025-03-22 10:50:05.355037,4.0,17,True
PROD-000159,SKU-849828,Fundamental intangible Graphical User Interface,Sports,Winter Sports,Grimes Inc,833.68,293.49,6.66,4x89x26,Red,L,False,542,31,SUPP-089,2022-12-09 14:57:31.460119,2025-07-16 11:38:47.081049,snowflake,2025-03-22 10:50:05.355037,3.7,32,True
PROD-000160,SKU-516279,Cross-platform zero administration synergy,Sports,Team Sports,Rivera-Ingram,22.91,18.92,48.63,91x18x39,Green,XS,True,145,66,SUPP-089,2024-09-05 12:51:10.800164,2025-04-16 01:13:34.410905,snowflake,2025-03-22 10:50:05.355037,3.8,20,True
PROD-000161,SKU-119609,Versatile foreground middleware,Clothing,Men's,Lowery Group,701.46,133.81,14.44,22x100x11,Blue,One Size,False,344,83,SUPP-049,2024-06-05 10:10:01.517378,2025-02-18 07:36:04.590365,snowflake,2025-03-22 10:50:05.355037,3.0,26,True
PROD-000162,SKU-857981,Diverse systematic core,Clothing,Women's,Barnes and Sons,158.56,331.2,11.65,25x88x31,Green,XL,False,255,71,SUPP-034,2023-09-11 03:54:38.949412,2025-01-03 15:52:18.471130,snowflake,2025-03-22 10:50:05.355037,3.4,33,True
PROD-000163,SKU-187940,Realigned composite workforce,Books,Children's,Levy-Parker,797.61,66.67,1.49,32x75x4,Black,XL,False,676,15,SUPP-029,2024-02-20 06:10:24.199751,2025-08-18 17:53:54.466554,snowflake,2025-03-22 10:50:05.355037,4.7,24,True
PROD-000164,SKU-809104,Total disintermediate synergy,Toys,Educational,"Craig, Robinson and Mitchell",520.35,132.11,5.51,57x97x1,White,L,False,900,38,SUPP-013,2023-07-27 04:50:00.134900,2025-01-31 07:18:35.703229,snowflake,2025-03-22 10:50:05.355037,3.4,27,True
PROD-000165,SKU-640147,Polarized non-volatile monitoring,Home,Other,Santos PLC,545.6,298.45,20.0,100x43x24,Black,One Size,False,57,79,SUPP-100,2023-10-14 10:06:21.131557,2025-10-11 12:10:15.077968,snowflake,2025-03-22 10:50:05.355037,5.0,22,True
PROD-000166,SKU-704008,Universal 24/7 firmware,Home,Other,Fuller-Conrad,10.01,281.18,0.32,83x19x43,Black,One Size,True,124,100,SUPP-037,2024-03-24 14:55:48.133760,2025-05-07 14:16:19.010579,snowflake,2025-03-22 10:50:05.355037,4.6,21,True
PROD-000167,SKU-815042,User-centric contextually-based collaboration,Home,Other,Carr-Padilla,862.89,83.96,25.19,40x98x46,Black,One Size,False,701,59,SUPP-032,2022-12-12 23:05:36.111855,2025-07-24 05:09:28.748185,snowflake,2025-03-22 10:50:05.355037,4.0,20,True
PROD-000168,SKU-614490,Open-source 4thgeneration support,Electronics,Gaming,Choi and Sons,936.82,325.17,12.08,29x38x35,Black,L,True,676,75,SUPP-025,2023-03-11 04:02:02.028733,2025-07-03 05:24:19.470170,snowflake,2025-03-22 10:50:05.355037,3.9,22,False
PROD-000169,SKU-552308,Stand-alone homogeneous capability,Books,Non-Fiction,Lester LLC,201.91,438.84,33.74,40x40x14,Black,S,False,968,58,SUPP-004,2023-01-11 05:25:15.856221,2025-02-27 11:22:19.342129,snowflake,2025-03-22 10:50:05.355037,4.1,25,True
PROD-000170,SKU-561194,Phased 24/7 process improvement,Home,Other,"Jones, Shannon and Mathis",831.52,45.16,1.16,61x34x6,Orange,M,True,724,26,SUPP-019,2023-10-25 13:33:51.353784,2025-01-23 17:13:20.396584,snowflake,2025-03-22 10:50:05.355037,3.8,29,True
PROD-000171,SKU-911919,Customizable bottom-line implementation,Electronics,Accessories,Washington-Turner,627.65,60.17,30.35,30x38x45,Red,M,False,463,97,SUPP-065,2024-07-23 11:33:26.760875,2025-08-19 17:06:08.119454,snowflake,2025-03-22 10:50:05.355037,3.1,26,True
PROD-000172,SKU-401801,Customizable analyzing circuit,Clothing,Shoes,Barnes PLC,365.6,266.51,12.53,16x82x20,White,S,False,752,77,SUPP-007,2022-11-21 04:34:12.382628,2024-11-02 01:41:06.038015,snowflake,2025-03-22 10:50:05.355037,4.6,35,True
PROD-000173,SKU-239671,Ameliorated scalable alliance,Books,Fiction,"Hobbs, Williams and Scott",685.49,444.02,38.96,87x64x40,Yellow,M,False,26,59,SUPP-037,2022-12-19 20:15:31.729097,2024-12-30 11:28:43.023645,snowflake,2025-03-22 10:50:05.355037,3.7,21,True
PROD-000174,SKU-600313,Multi-lateral regional Local Area Network,Sports,Outdoor,Nixon-Norris,339.84,226.29,2.22,8x11x37,Blue,XS,True,307,57,SUPP-078,2024-09-08 11:12:16.705704,2025-01-15 17:59:02.692673,snowflake,2025-03-22 10:50:05.355037,3.0,21,False
PROD-000175,SKU-138068,Realigned upward-trending focus group,Books,Children's,"Wu, Kelly and Mendez",87.9,359.16,20.21,38x7x9,Purple,XXL,True,454,40,SUPP-001,2024-03-21 01:11:33.066204,2025-03-27 09:15:24.894776,snowflake,2025-03-22 10:50:05.355037,4.6,24,True
PROD-000176,SKU-114104,Digitized cohesive throughput,Electronics,Tablets,"Nelson, Martinez and Moore",445.02,206.23,20.79,66x81x38,Orange,XL,False,41,97,SUPP-050,2024-04-12 06:09:49.847691,2024-11-29 12:43:26.133346,snowflake,2025-03-22 10:50:05.355037,4.5,26,True
