AccountExternalId,Name,Type,Industry,AnnualRevenue,Rating,Phone,Website,BillingStreet,BillingCity,BillingState,BillingCountry,BillingPostalCode,CreatedDate
1c017cfdb0ac3888f1d0ecb42d34dec6689c45e6502f492f1cc21c396d12a7e0,Howard Inc,Customer,Finance,13176369.0,Cold,834-623-9106x905,https://griffin.info,4387 Vargas Plains,Gregorytown,,Svalbard & Jan Mayen Islands,10430.0,2025-03-21
911b667f3d1184361644c2624894e33040dabe49bd151007b0c88f468b44f053,"Moore, Perez and Morris",Partner,Manufacturing,60853840.0,Warm,+1-846-377-0459x39492,https://hawkins.biz,4284 Denise Loop,Carolyntown,TX,Antigua and Barbuda,44458.0,2025-03-18T21:30:22Z
e63424fe996ff10a86a4fc5deabf1e872ac050ca6620643e607b6d9f1c1c476e,Smith PLC,Vendor,Technology,,,700.270.3787x985,http://byrd-ramirez.org,9967 Lisa Gardens,Reedfort,ND,Iraq,81901.0,2024-11-23
e687230959bd9ca1cb8daf0050c0e6af36435d43a3086877d28262e3980739d5,Christian Llc,Customer,Education,,Warm,(095)082-1938,http://sparks.com,57649 Michael Coves,Claudialand,MD,Belarus,12378.0,04/02/2024 21:30
08230ed56f64bca58c762fedb5d9fbb3afa23589f3380daaf8a4f43d5f48c773,"Waters, Wells and Cochran",Vendor,Hospitality,6518000.0,Cold,(692)810-8102x5881,http://martin.com,952 Michelle Forges,Lake Ralphhaven,,Cambodia,,06/08/2025 21:30
d31f1297fb9f884a5e4e74ffe6e251f5175eba01058509cb44e05d59ae538e18,Taylor Plc,Partner,Transportation,15544634.0,,648.414.4069,https://dougherty-wyatt.biz,16972 Matthew Course Suite 974,North Saraport,NV,Aruba,59703.0,2024-11-17
aa1383e08ec65a535d73ec831cb016a81aed56ffd1feb9cc5f6d248e354f4a9f,"Gibson, Woods and Ross",Prospect,Energy,43988744.0,,(840)359-2712x8741,https://molina.biz,776 Rita Row Apt. 399,Teresaberg,NY,Central African Republic,98618.0,2024-02-20T21:30:22Z
8dee2581adeedf3a7d8cd0197ab7804e68bcb90a5598355377cce2e54c06867f,Erickson-Nichols,Partner,Technology,4918421.0,Cold,(016)368-3792,https://mills-gilbert.biz,245 Lance Centers,Allenland,,British Indian Ocean Territory (Chagos Archipelago),,03/28/2024 21:30
13c9d05f1227211a62931de675c267014788888d355142972cbd877621621d01,Wilson LLC,Prospect,Education,,Cold,001-116-995-7407,https://hernandez.com,140 Benitez Field Apt. 704,West Kendra,,Slovenia,6163.0,2025-06-25T21:30:23Z
5202c7c565915cf075058337c2a096ee5602682aa34578d3062b93a056afbcb6,Becker-Spears,Vendor,Healthcare,6547764.0,Cold,010-188-1147,http://davis-barnett.com,88265 Johnson Valleys,West Alyssa,,Dominican Republic,52857.0,2024-09-23
c63ac8e27f266e29e9b3d3f04c09704e5345d16529b181ec21a5737a1ea5faa0,Brown-Bradley,Vendor,Hospitality,67950178.0,,254.246.4640,http://jones.info,606 Brown Stravenue Suite 083,Sonyaton,,Russian Federation,86825.0,2025-01-30
18cf587cd8fb4b025a7bb9aebfbf856ca784b1d1fb9356528a2d47a5e29ea98e,Mccoy-Todd,Prospect,Education,60095766.0,Warm,001-369-978-4920x328,https://stark.net,2299 Victor Summit,North Jeffrey,WI,Austria,24584.0,2025-01-24T21:30:22Z
ee6beef430ec28d1ac02c96772b0d9cc5dfba323b7168b1dac9a43da36b74444,  Molina Inc  ,Partner,Manufacturing,,,001-063-944-8346,https://yu.net,0338 Yang Vista Suite 092,South Alexanderstad,SD,Estonia,60384.0,04/30/2024 21:30
b8bb188e55031927902cf417eec8e24c715207e65f7ef6baeea1c99be2b42509,"Sanchez, Garcia and White",Customer,Transportation,,Warm,+1-423-136-6279,https://graham.biz,04043 Jennifer Centers,East Alison,AL,Zambia,58367.0,2025-01-16T21:30:22Z
c2de39159cd0ce78c16e0f6cdddf86922615e8eb99448f56dd432ee9e14a2338,Salazar PLC,Vendor,Healthcare,,,001-240-576-7779,https://moore-smith.org,9930 Diana Park Apt. 164,South Carolville,,Samoa,,01/03/2024 21:30
828c0246c37aa1e4e9f8e6c261558568c97c111a36ebf6c768896c854ba15ef7,Martinez Ltd,Partner,Healthcare,,Hot,663.161.6885,https://gonzales.net,369 Rhonda Trafficway,Mariahchester,NV,Tajikistan,83709.0,2025-03-18
042c2cd37bf6798dbfdee6dcc01863c35c7dc9ed0c0510f5bdf079f9b52b1304,Hill-Davis,Customer,Technology,,Cold,743-917-9442,https://forbes.com,7770 Robert Garden Suite 808,Jessicafort,NC,Palau,62377.0,07/07/2025 21:30
f40ce3fbae787b0ff256c35033ccbeb29b37b9e921c739866da5ac56063cf640,Shah-Miller,Vendor,Finance,,,(300)351-8197,banks-patton.com,3355 Tanya Vista,Port Richardview,WI,Oman,29203.0,2024-05-13
bcd15674a957d01c133024bd25ef0b8015e76db24586838a57fdcd4a1a717295,"Murphy, Coleman and Spencer",Vendor,Education,59942764.0,Hot,(791)892-9919x11597,https://smith.com,1892 Donna Glen Apt. 893,South Ronaldbury,AL,Dominica,92520.0,2024-05-07T21:30:23Z
7e6d17e3da354a804b14168f3b141ad0721a29b630cc115b6ae54ae91e9cc8fc,Hoffman-Miller,Customer,Healthcare,,Hot,534.769.9349,https://wilson.biz,31339 Bailey Orchard,Matthewland,,Antarctica (the territory South of 60 deg S),6337.0,04/25/2025 21:30
5256c77983d4384877e9d670f2b0245884fcb2315f8523b1a4727d47b011d4b3,Wilson-Scott,Customer,Education,,Cold,5224905967,https://crawford.com,76424 Emma Port Apt. 996,New John,DC,Belgium,38744.0,2025-10-02T21:30:22Z
2f371ffe37911a6165370761ec16eb51dfe06994ba3069f6e68db51e296b202f,"Evans, Greene and Walker",Customer,Finance,,Hot,(289)011-0624x856,,419 Davis Light Apt. 632,Danhaven,VA,Heard Island and McDonald Islands,32824.0,01/08/2024 21:30
89ccf25c168336a8d0006512040d868222f5aef0970f3378b5000dd84e71e625,Poole-Rhodes,Prospect,Media,,Cold,595-282-0273x437,https://lowery.com,154 Ashley Forks,Brianbury,PA,Malaysia,9361.0,2025-02-21
8b42263c5542fb0f26f8c98968fde363daa017acd352085b1275574cd6601ac9,"Nelson, Wilson and Christensen",Partner,Media,,Hot,128-106-7256x071,http://white.info,81778 Timothy Underpass Apt. 868,Lake Tinaville,OH,Turkmenistan,4630.0,2024-12-26T21:30:22Z
deab202058bce1a7dbe56d516cbbfb31b5517acebceae845997dba71a923ecdb,Hendrix Group,Customer,Healthcare,67871943.0,Cold,001-356-851-9919x36028,garrison-harrell.com,5824 Sheila Vista Suite 014,Lake Matthew,OR,Isle of Man,964.0,10/12/2024 21:30
3563005753deb1f949ceb03ceb69dff5c83152a574069f975c40727c7eebb45b,Saunders-Russell,Customer,Education,,,+1-983-462-9606x453,http://goodman.com,1315 Ingram Underpass Suite 153,East Mario,KS,Costa Rica,91056.0,2024-11-12T21:30:22Z
02a46664c5cdc35b7cbe679113283f4aa093747c7440a405edc7296539a3849f,"Pearson, Johnson and Olson",Vendor,Retail,,Warm,551-682-2975x7396,strickland.net,434 Lindsey Corners,Kristinachester,MA,Slovakia (Slovak Republic),37319.0,02/05/2024 21:30
76afa787f13e349706f7764b93192e14fe415db3b007b7bcf7c537cac20fae84,  Adams PLC  ,Partner,Retail,4275870.0,Warm,9132309322,http://rodriguez.com,875 Jeffery Turnpike,Scotttown,MT,Nauru,61982.0,2024-02-25
2720e4c245658c8b609b78eb6a7112136ecb8c8930578929ea2549132c9c0cb5,Edwards-Nelson,Customer,Manufacturing,58255632.0,Cold,308-166-7614,https://frey-miller.com,25650 White Mountain Apt. 871,East Ivan,NE,New Zealand,64373.0,2025-08-27
5e98e2617d1089f0d3b373f271a642fbee1dea263d6385517c2de76400fb6048,Montes and Sons,Prospect,Hospitality,,,+1-143-128-8228x322,smith.org,720 Elizabeth Tunnel Suite 941,Holtside,SD,Turks and Caicos Islands,52480.0,2024-09-01T21:30:23Z
3a5f7c2596c6208b31f4bd9554ef45985fd9ea464242fe8e4ac53a25261efa92,Faulkner-Mills,Partner,Education,74385883.0,Cold,569.223.4934x205,rodriguez.net,2484 Bradley Rest Apt. 678,Christopherbury,,Haiti,70556.0,2024-04-11T21:30:22Z
88f24db4ac6b52142120a9811874470ccdd7e72d4b58f9a2ca206ad830c0e238,"  Castro, Friedman and Rocha  ",Vendor,Media,,Hot,(196)616-7280,,651 Leon Course Suite 989,Jenniferborough,AR,Cyprus,24698.0,2024-08-02
fa1aec91afdbbe6864d4e9511d0c6c39ed698ee51cc547855b8c05d7b5315379,Watts Plc,Customer,Manufacturing,9697661.0,,466.601.7573x71482,http://herrera.com,35108 Joshua Shores Apt. 936,Rowemouth,,Norfolk Island,55755.0,05/31/2025 21:30
6b01175e1c3f2233d18579e049c267b4ecdb614a8e254dc01606b9218148bc2d,"Richard, Smith and Peters",Customer,Media,12407568.0,,+1-164-290-7828,http://jones.info,469 Burch Via,Ambermouth,NC,Croatia,6669.0,2023-12-22T21:30:23Z
64a9adbb398e07172218220379c74c89d71c1d3f3b66062cf638fed5e57713e4,  Tate-Lopez  ,Vendor,Technology,40662762.0,Hot,538.489.9401,http://smith.org,997 Gomez Walk Suite 385,East Michael,GA,Cape Verde,37234.0,2024-08-25T21:30:23Z
2533629933d3e81198ad390522cc08bcb80d02bdc66690fde90273be341c5d3a,"Hall, Miller and Watkins",Partner,Transportation,41784044.0,Cold,001-648-325-1898,osborne.org,5638 Snyder Terrace,South Eric,WY,Thailand,35638.0,2024-04-06
db12bee523bf048700c701cac66afae987775b5c208665ef7fb99c48ba1d24dc,Coleman-Evans,Customer,Finance,26908243.0,Cold,001-015-535-4764,https://gardner-miller.com,662 Michelle Ranch,Andersonport,HI,Belgium,2553.0,06/02/2025 21:30
3186dd7733308e66e6b48c5d20bd1bdde1af2eca39ef514296243183670986b1,Williams-Welch,Prospect,Hospitality,,,085-185-7432x5172,http://miller.com,3344 Kenneth Garden,Port Crystalton,NH,Macedonia,15975.0,2025-02-06T21:30:23Z
c66f59efc0fbf6b2fec137e4cc04f0d35b26449ff39092751872e6924d069b60,Scott Group,Partner,Hospitality,,,1433917304,https://holden.com,0588 Butler Avenue,Port Ralphshire,NV,South Africa,45295.0,04/22/2025 21:30
53517c195a89689f15a46df27fee23c94d77306dcec317b29a353cb6931cf36f,Gray-Perez,Partner,Media,63016684.0,Warm,001-400-937-2554x2192,http://owens.com,5455 Tina Stravenue,Valdezmouth,AR,Madagascar,93304.0,2025-04-03T21:30:22Z
a8364f13c5a58109d363cc9f8710bdf4237de2a68ba3e101c157d839a50d5854,Hinton-Wood,Prospect,Education,,Warm,(226)395-0211x368,simpson.net,1422 Harris Mountains Apt. 575,Johnsonmouth,RI,Norway,94947.0,2024-06-08T21:30:23Z
45ebd4be473d4458670f3570bb7dcdfbb20c9ad7165733a151e86cbb7027f5e0,Brown-Murray,Prospect,Healthcare,62972047.0,Hot,+1-063-910-3452,http://jordan.com,442 Kathleen Tunnel Suite 843,Joneston,NH,Liberia,15254.0,2024-06-19
ef7e503b6c5cd3be7a6f47a26f75398a5359bd1bd13ad4b6dd00f3f21e717b67,"  Villarreal, Gross and Nelson  ",Partner,Education,50089271.0,Warm,917-368-2675,https://ross-martin.com,6854 Lisa Prairie,Kyletown,FL,Faroe Islands,58916.0,2023-11-26T21:30:23Z
58f4df3243224da0002800486089b0d178e0fffa9e86e2817efd9c590497fea4,Jimenez Inc,Partner,Energy,74571711.0,Cold,570-828-7397x43165,https://thomas.info,493 Torres Knoll Apt. 372,Gomezview,OK,Mozambique,5235.0,2024-05-26T21:30:22Z
117b7916897687ce8b64fea82a2a566617d1444c414545d6e71ddfccb5aff8b1,Novak-Wilcox,Customer,Hospitality,47463919.0,,+1-959-869-6387,https://murray.info,407 Wiley Underpass,Lambville,DC,Sierra Leone,21079.0,2025-09-23
31ddb0de5a44cef21646affe86fd1fb848249624e862c21b970a6aa38336533f,"Shaw, Robinson And Dunn",Vendor,Manufacturing,,,(641)761-5359,long.com,946 Meghan Turnpike Suite 622,West Michaelburgh,,Nicaragua,85671.0,2024-03-08T21:30:22Z
a236cb1eccc9712384c73a83723a69f4877b309d3bfbaf349aa247bca73156d5,Jones-Robertson,Prospect,Media,,,+1-407-876-0504x227,http://norman.com,0235 Bean Islands Suite 965,Haleychester,RI,Jamaica,31389.0,2024-11-13T21:30:23Z
b2a6a0555ec559205bfd924cf5e9e1165f6c438e77205c7b94b5c6e941f57e64,"Ramos, Simpson and Rojas",Partner,Finance,,,001-211-176-1104x38334,https://schmidt-reese.com,8751 Katherine Ramp Suite 245,Lindseyport,NM,Egypt,24553.0,2024-01-01T21:30:23Z
a61a5f60ee4a4bd4ae95c8185a0a667e9dfb49cc19389fd731e7ac7a89cd6ad3,"Hernandez, Cervantes and Smith",Customer,Manufacturing,396231.0,Cold,667-069-4563x70403,https://lopez.info,05475 Patrick Light,North Andrew,LA,Mozambique,59390.0,2025-08-10T21:30:22Z
e36830b761dac5b33e32df8b377bdf89ed857b15641e8d02137bb4dd0208973c,Reynolds PLC,Partner,Transportation,55219311.0,Hot,001-875-617-8088x02365,hogan.com,9694 Charles Lodge,Veronicamouth,,French Polynesia,31423.0,2024-01-30T21:30:23Z
db0779464956107e87ab3877d3d88f6ce33b92b17604ea25985f192399aaaa6d,Hall-Johnson,Customer,Technology,,Cold,+1-154-497-2138x4621,https://wilson-underwood.org,109 Kara Ridges,Yorkbury,,British Virgin Islands,27776.0,2024-01-21
8ffba3ab35deca0d7b1aba7bdd55f2d66f8361e3aa23740b2e10f9db2a5ab158,Garcia-Wallace,Customer,Finance,41377222.0,Warm,182-873-7669x7199,https://white.com,744 Brittany Shoals,Johnland,MN,Uzbekistan,68778.0,12/09/2024 21:30
92c635d550bd791c62c3cb6ee294ccb5b283b170291480a6deab141d9544643e,"Freeman, Bradshaw and Graves",Vendor,Education,,Hot,490-324-3123,https://patterson-daniel.com,907 David Square Apt. 005,Liview,,Chile,85939.0,2024-07-02
a38bccb2c47a71f4ffc15fc611853c80c22b07d3e431c24f3b1594f33a16ee4f,"Santos, Campbell and Hall",Vendor,Hospitality,,Cold,001-986-173-7646x6284,https://dyer-roman.com,207 Gibson Ways,Markton,KY,New Caledonia,6892.0,03/27/2025 21:30
8ef5fba985d02d6ea9126197b223f6b0be626ba64eb4ee0027225fdc0e4167b9,"  Paul, Phillips and Salas  ",Prospect,Retail,29270676.0,,,https://warren-lawrence.com,4117 Timothy Ramp,Port Austinmouth,VA,Swaziland,30332.0,2024-02-03T21:30:22Z
46e2c878d0652dcf04154516e7738c3181268eb231a0fd55a60bf3c7197d8e0b,Johnson Inc,Partner,Retail,,,943-833-6025,https://porter-fernandez.org,964 Allen Oval,Susanland,PA,Cuba,42988.0,2024-11-24
a1fe49af13c2511d83b9006937e7d272a84b124a3010e23a5a35ad06a5c8dee4,Joyce Group,Partner,Retail,,Warm,567.482.3918,https://martin.net,419 Thompson Tunnel Apt. 753,Lake Kelly,WA,Chile,23060.0,01/18/2024 21:30
53c2265e61016b1a587c033de25847b83ae04f8b1253e9727e29b61b16a733c2,Allen-Henson,Vendor,Healthcare,59078740.0,,624-741-4351,http://rivas-williams.biz,8440 Wendy Courts Suite 591,Rodriguezton,,Barbados,72979.0,10/01/2025 21:30
4a0833ba1874ff3f25ca8e424caea9867f66ab740bcbc0b96a488daa944c379b,  Wood Ltd  ,Partner,Retail,51652825.0,,284.618.2473,http://rose.info,8313 Anita Crest,East Christopher,MA,United Arab Emirates,38051.0,2024-01-15
a5a2650194984d84ccec466bd9400d87aaf36f090e85009a25991324ddea8071,Ashley and Sons,Customer,Healthcare,,,541.231.8159,gutierrez.com,4058 Micheal Springs Suite 071,Susanmouth,,Reunion,91246.0,2025-08-07
3d5186b7b29cf11393d294e0786476b88e370a90212c085f88f6edc8d4281ac3,Shaw-Hughes,Prospect,Manufacturing,39833430.0,Cold,(646)868-1363x59731,http://anderson-walker.com,54940 Barry Drives Apt. 302,Lake Pam,TX,Monaco,30964.0,2025-05-20T21:30:23Z
980b9e2cf4054c2feb64c15eb393c1bcd94d5b628b1c66a1e80fcb183c6fbbf8,Spencer-Brown,Vendor,Technology,48984400.0,,367-116-0629x786,neal-thompson.com,3682 Johnson Causeway,Timothyborough,FL,Antarctica (the territory South of 60 deg S),12507.0,2024-05-04
275250a7f5b994ce99903f68062492e4baef58f5aac34fb8b40cffe2319b1dab,Weaver LLC,Prospect,Energy,45817282.0,Hot,001-357-593-0661x30599,http://bishop-gomez.com,382 Boyer Islands Suite 304,New Williamview,VT,Nigeria,,2024-05-27T21:30:22Z
0099bf1692fa952a59703cdab99540ebbe1ef3c005626e4f31d88cd4645a0bef,"Hernandez, Rich and Jackson",Prospect,Healthcare,,Hot,,https://morris-chambers.com,54315 Vasquez Cape,South Caroline,MT,Cocos (Keeling) Islands,46888.0,2024-02-18T21:30:22Z
9fcc019ae5feef0223814d950b9a6e28b1d68aa886f5b409566cc03c4be5789e,"Norris, Jordan and Donaldson",Partner,Education,,,,http://burgess.com,5732 George Radial Apt. 209,Johnsonton,LA,Grenada,86856.0,2025-08-14
e8f4a6ab9d05eecc7027ad40e590e7f25f6cd612a4672a80fbbb1dc59da9f86f,"Matthews, Cooper And English",Prospect,Media,46819122.0,,001-001-268-7704x599,https://johnson.com,006 Gonzalez Ports Suite 997,Fuentesside,WV,Equatorial Guinea,19522.0,2024-04-22
72ee8ff69034df8ce74025dc2ba62c8b6cd0374e24e75fa5c6dea049d8d0345f,Gallagher Inc,Vendor,Education,,Cold,(488)684-2709x1189,https://brady-lynch.com,82963 Jessica Cove,New Joshua,WA,Poland,42326.0,11/21/2024 21:30
6d0780f317ddeec1fa58e2bccf95858ada18814e613830a6446900a907a15ff9,"  Johnson, Mcknight and Tran  ",Partner,Manufacturing,,Cold,652-376-3314,https://walker.com,472 George Spur Suite 774,Oliviamouth,DE,United Kingdom,36844.0,09/25/2024 21:30
19fd4f1d5db7e4f7b4278ca06d66acc74a00d6752b9156fedc59a6b745015b22,Wagner-Hoffman,Partner,Finance,,,5594674075,http://anderson-sanchez.com,836 Riley Lane Suite 107,Davidview,RI,Comoros,5411.0,05/08/2025 21:30
d65b06d83cc30e7cada567f04ece54ed5d3d5eb6c9b261ee92ca86ee58c5c9be,Mcdaniel LLC,Customer,Energy,52216704.0,Cold,,https://carson.info,3817 Albert Hills,East Rebecca,IL,Cyprus,49748.0,2024-07-14T21:30:22Z
88fd07e1326afc3af8e1c0d365f5225a4cea9cf36c9e1403c3c8503bc0d6acb9,Bond PLC,Prospect,Hospitality,,Warm,(901)303-6394x67318,http://steele.com,751 Mccann Summit,Herringberg,,United Kingdom,,2024-12-19
cf852f79dff29a4e2b5388a310f1545183e682a41514c987e1f67e578a420886,Logan-Potts,Prospect,Healthcare,26043038.0,Cold,092-004-3101,http://jones.org,9069 Andrew Mountains Suite 195,Robertsland,OK,Russian Federation,34215.0,05/02/2025 21:30
39f6ab3618742fef72b03befe0133d25921fc1da0da93bf94a069daaf703d62d,"White, Ibarra and Martin",Customer,Media,27084696.0,Warm,236-108-7333x8931,https://taylor.com,29693 George Valleys,Aliciashire,MI,Peru,86557.0,2025-01-02T21:30:23Z
370c2416d83c1dff190ede7dcab4c9c6ee52e32bde3a1efdd909b2a8739a753b,French PLC,Prospect,Media,67549752.0,Warm,(063)257-3063,http://perez.com,5705 Erica Knolls,East Kennethmouth,NY,Cameroon,1168.0,2024-10-29T21:30:22Z
3e36f9ed1d11f29560e7562fbeb277956ba574406a4d34b6b65220b22dbd8a8a,"Martin, Ramsey and Andrews",Customer,Education,59860493.0,Warm,(729)696-1632,https://tapia.com,212 Julie Village,New James,AL,Greece,19575.0,06/19/2024 21:30
a82bc6d89dc0b584bc5dc54c387403a4928acd7e44e1abbda5b5df6f16d4c2d9,Avila LLC,Vendor,Retail,,Warm,+1-092-732-0492,https://archer.com,513 Graham Extensions Suite 551,Davismouth,HI,Mexico,79130.0,2024-05-15
4100519253ff75f26cf50515ed6ca0d654db9a1b8370f2586961c094a5c67569,"  Cruz, Lucero and Gonzalez  ",Vendor,Retail,,Cold,001-910-183-0026x72521,https://norton.net,27037 Harold Square,Jenniferberg,MA,Syrian Arab Republic,7932.0,09/28/2025 21:30
e60e1852477c22b5a0313c9f24420b318ba873431071adcecf860d651383a24b,Bush-Stewart,Prospect,Transportation,60262404.0,Hot,373.012.4133x328,,55167 Yang Ramp Suite 360,South Angelica,UT,Chile,27058.0,2024-12-05T21:30:22Z
3865a8017002991fd54ac4e86b59754874fd018df37893b942750f4940b5384f,Horton-Morton,Customer,Finance,26240330.0,Cold,274.253.6232,https://henson-hale.com,917 Taylor Square Apt. 691,West Josephshire,NY,Albania,6962.0,05/24/2025 21:30
0c950058d5a2403eac32d9f7a3f91779219fe708cbf9d70a09ff7840f95b35d0,"Strong, Jenkins and Fry",Partner,Retail,4524134.0,,229.153.4952x02160,https://henry.net,17699 Katie Trace,Port Cindyburgh,FL,Gibraltar,88191.0,2025-06-29
ca7857b59dbb1bc08f182225cf52ab9743065e93fb2d7a17efbc5fb4d8acfb9a,West Group,Prospect,Media,,Hot,,https://meyer.biz,04257 Branch Courts,Porterport,MN,Madagascar,20196.0,09/20/2024 21:30
33c5360b20d3070b7a9d666d04aeb44391408a4c2a5f003c91be96e0c6b2ef1b,Cameron-Garcia,Customer,Manufacturing,79138629.0,,317.401.7616,http://parker.com,960 Jack Trail,West Heather,SD,Algeria,24510.0,07/06/2024 21:30
b102cda294bb2c2bdb938e71f129d1596da586ca3a4aaa45d54f93959ee57f2f,Franco Ltd,Partner,Energy,,Warm,+1-146-882-4420,https://mckenzie.com,42184 Rachael Valley,Simmonston,OK,Ukraine,27928.0,04/21/2024 21:30
c230a65a66e844b0eaf9769bdee28bde441373d3dba67f1af3ebc5579013e349,"Kelley, Armstrong and Mclaughlin",Prospect,Manufacturing,,,287.162.3028,https://leon.net,0364 Fowler Station Apt. 221,Port Christian,RI,Equatorial Guinea,50156.0,03/14/2024 21:30
35d99f4fbc2a46193070698c4c7b8f158f44695adcb221cd8541591fe161a58e,"Salas, Espinoza and Christian",Partner,Manufacturing,,Warm,001-943-596-5761x117,https://tanner.com,888 Cohen Mission Suite 470,Petersburgh,FL,San Marino,31501.0,2024-10-02T21:30:22Z
8764bdf4cdb3e7444a8895c8e78e142117fda94f877e1c4eaae48f9372f92e15,Morrison-Dickerson,Customer,Media,24709818.0,,(993)258-7574x27515,https://jones.net,45506 William Lakes,Lake Nicolas,NC,British Indian Ocean Territory (Chagos Archipelago),75409.0,2024-10-13
f5c25652b2ed71176751f1d84499232722ca1a8c57281ffa186be361c8ee8b6d,Morris-Mccarthy,Customer,Retail,51857620.0,,839.108.4842x104,https://gordon-pace.org,7996 Townsend Corner Apt. 167,South Steve,KY,Turkmenistan,,2024-04-03
c452db6d56ba74b8c4bd5669611ff5b87c58f5d250f6288cb4a5bb6ff6fe666a,"Andrade, Bailey and Rowland",Prospect,Healthcare,69308209.0,,(737)364-1483,https://soto.com,58223 Gardner Islands Suite 072,Alyssaland,LA,Qatar,90925.0,2024-09-30T21:30:23Z
53fde8c1415ed41b8ee23166d082084309cc864e2469b1d6492af3d8dbccd5b2,"Leon, Martin And Spears",Partner,Hospitality,65589589.0,Cold,001-029-575-7093x65476,https://hamilton-hughes.com,24184 Matthews Forest,Port Rebeccaport,IL,Greece,1952.0,03/26/2025 21:30
6abb4fe689ad1ccdfb44f43c03b7a09e42c8f2b4fbafae95c7fc3216070fc070,Davis Ltd,Customer,Retail,,Hot,886.691.0828x1781,http://wilson.com,1325 Duncan Lakes,East Christinabury,,Macao,91315.0,02/25/2024 21:30
f5333161c616f1463958c11f05f299a10d2a4ba8daf3160817f7a8d28b580be7,"Patton, Mitchell and Hubbard",Partner,Media,,Warm,(561)999-3892x72078,https://roberts.com,661 Black Lodge,Lake Amandaborough,VA,Taiwan,675.0,2024-03-17T21:30:23Z
19160eb810c7cc57acb1cc15dc4f68ba6d91658bb25c637be44293658b1ee588,Lopez-Woodard,Customer,Energy,,Cold,001-921-586-0092x2252,ward.com,49576 Carlos Valleys Suite 156,Lake Kathy,WI,Iceland,38294.0,11/01/2024 21:30
ff5914ff5b3ed57e6291534e6af42959ca5de7a75c9e2764299650f676bc9984,Ayers PLC,Customer,Media,,Cold,051.214.8885x4730,https://sanchez.net,6635 Harris Flat,Susanshire,NC,Argentina,90789.0,2025-01-27T21:30:23Z
cd1bf791ded95ef08f83e735c7b17742e127274512a5b5ff804d39729e38f1cd,Elliott PLC,Vendor,Retail,,,714-341-6089x235,https://mays.biz,804 Cassandra Unions,East Jeffrey,KS,Uganda,14817.0,2025-08-24
d7759d334ddc375ee042084e3ffca856fa237c05c4bda4ee4f78dbbb3079635b,"Johnson, Thompson and Brown",Prospect,Energy,50554777.0,Hot,+1-238-419-5782,https://reilly.com,150 Lee Dam Apt. 483,Kathrynberg,MN,Moldova,70986.0,2024-12-30
0e5d5833f874ceabd1463247ed9827e708f5de90b21f32d71ccd69212b401277,Carter Group,Vendor,Manufacturing,,,602-473-6794x400,http://wilson.net,494 Green Green Suite 729,West Walter,NH,Reunion,37464.0,2025-09-09T21:30:23Z
22e78a7e9a648dc83def28b7d46d218e79e4d1f127ca4c9c1da0a14c7195146c,"Miller, Dyer And Mitchell",Vendor,Energy,,,251-843-2300x081,https://ortiz.com,125 Malone Viaduct,New Teresaborough,AL,Egypt,,2024-09-26T21:30:22Z
4c5360bf224e85dc86cafb4bf5d90a2ab2024cc155a2e4665be488f8b498e9b2,Irwin And Sons,Customer,Hospitality,56806345.0,Cold,001-405-935-3726x762,https://clark.com,9364 Alexander Turnpike Apt. 435,Emilychester,PA,Syrian Arab Republic,58191.0,08/24/2025 21:30
