product_id,sku,product_name,category,subcategory,price_usd,active,created_at,updated_at
PROD-10853,SKU-889064,OliveDrab Frozen,Grocery,Frozen,71.73,True,2023-06-03 03:02:19,2024-09-13 03:02:19
PROD-10854,SKU-416353,FloralWhite Kids,Books,Kids,13.63,True,2023-06-24 03:02:19,2024-10-15 03:02:19
PROD-10855,SKU-475130,DeepPink Action Figures,Toys,Action Figures,38.65,True,2023-01-14 03:02:19,2025-04-01 03:02:19
PROD-10856,SKU-962076,NavajoWhite Paper,Office,Paper,24.4,True,2021-11-04 03:02:19,2025-04-15 03:02:19
PROD-10857,SKU-478445,Green Non-Fiction,Books,Non-Fiction,35.94,True,2023-06-24 03:02:19,2025-07-19 03:02:19
PROD-10858,SKU-924402,Indigo Laptops,Electronics,Laptops,32.09,True,2023-04-22 03:02:19,2025-05-08 03:02:19
PROD-10859,SKU-626225,LightGreen Frozen,Grocery,Frozen,22.94,True,2021-11-29 03:02:19,2025-05-17 03:02:19
PROD-10860,SKU-670123,Green Appliances,Home,Appliances,48.52,False,2022-12-22 03:02:19,2024-09-15 03:02:19
PROD-10861,SKU-410930,SlateBlue Frozen,Grocery,Frozen,17.0,True,2023-07-18 03:02:19,2024-12-26 03:02:19
PROD-10862,SKU-667637,DarkTurquoise Storage,Office,Storage,13.2,False,2021-11-11 03:02:19,2025-05-01 03:02:19
PROD-10863,SKU-410227,CadetBlue Kitchen,Home,Kitchen,65.49,True,2023-02-03 03:02:19,2025-09-05 03:02:19
PROD-10864,SKU-672197,OrangeRed Shoes,Fashion,Shoes,18.13,True,2023-06-10 03:02:19,2025-02-05 03:02:19
PROD-10865,SKU-878557,RosyBrown Fiction,Books,Fiction,34.52,True,2022-10-10 03:02:19,2025-03-19 03:02:19
PROD-10866,SKU-864106,CadetBlue Phones,Electronics,Phones,43.2,True,2021-09-13 03:02:19,2025-10-06 03:02:19
PROD-10867,SKU-172847,MediumSpringGreen Accessories,Automotive,Accessories,27.38,True,2021-11-12 03:02:19,2025-09-15 03:02:19
PROD-10868,SKU-401763,DarkViolet Electronics,Automotive,Electronics,23.18,True,2022-08-26 03:02:19,2024-10-23 03:02:19
PROD-10869,SKU-115479,OliveDrab Produce,Grocery,Produce,31.47,True,2022-01-17 03:02:19,2025-08-10 03:02:19
PROD-10870,SKU-814645,Linen Accessories,Sports,Accessories,24.53,True,2022-09-14 03:02:19,2025-09-05 03:02:19
PROD-10871,SKU-272761,DarkGreen Cycling,Sports,Cycling,29.17,True,2021-09-13 03:02:19,2025-06-06 03:02:19
PROD-10872,SKU-523890,DarkGreen STEM,Toys,STEM,44.42,True,2022-12-29 03:02:19,2024-11-19 03:02:19
PROD-10873,SKU-987729,LightCyan Appliances,Home,Appliances,42.69,True,2021-12-09 03:02:19,2025-04-15 03:02:19
PROD-10874,SKU-817946,DarkTurquoise Printers,Office,Printers,33.93,False,2022-03-24 03:02:19,2025-07-05 03:02:19
PROD-10875,SKU-206647,Olive Cycling,Sports,Cycling,30.89,True,2023-06-04 03:02:19,2025-06-26 03:02:19
PROD-10876,SKU-840763,PowderBlue Fragrance,Beauty,Fragrance,19.9,True,2022-09-20 03:02:19,2025-03-10 03:02:19
PROD-10877,SKU-916890,DarkOliveGreen Cameras,Electronics,Cameras,49.12,True,2022-06-04 03:02:19,2025-07-07 03:02:19
PROD-10878,SKU-979615,DarkSalmon Action Figures,Toys,Action Figures,39.78,True,2022-06-04 03:02:19,2025-08-29 03:02:19
PROD-10879,SKU-944013,Cyan Storage,Office,Storage,48.92,True,2023-05-03 03:02:19,2025-03-25 03:02:19
PROD-10880,SKU-960819,Purple Shoes,Fashion,Shoes,55.18,True,2022-07-09 03:02:19,2025-08-10 03:02:19
PROD-10881,SKU-116563,MediumVioletRed Kids,Fashion,Kids,40.48,True,2021-12-04 03:02:19,2025-05-25 03:02:19
PROD-10882,SKU-259344,Plum Shoes,Fashion,Shoes,18.18,True,2022-04-30 03:02:19,2025-09-23 03:02:19
PROD-10883,SKU-953523,Tomato Fiction,Books,Fiction,13.71,True,2023-05-25 03:02:19,2024-09-08 03:02:19
PROD-10884,SKU-119214,DarkKhaki Cycling,Sports,Cycling,32.12,True,2022-07-14 03:02:19,2025-05-06 03:02:19
PROD-10885,SKU-785494,PaleGoldenRod Writing,Office,Writing,46.2,True,2022-09-13 03:02:19,2025-02-10 03:02:19
PROD-10886,SKU-917966,BurlyWood Men,Fashion,Men,61.98,True,2022-03-07 03:02:19,2025-06-28 03:02:19
PROD-10887,SKU-447890,Gray Electronics,Automotive,Electronics,18.29,True,2023-05-02 03:02:19,2025-07-22 03:02:19
PROD-10888,SKU-820128,DarkGray Comics,Books,Comics,72.75,True,2021-11-08 03:02:19,2025-05-29 03:02:19
PROD-10889,SKU-685346,Azure Writing,Office,Writing,27.53,True,2023-06-05 03:02:19,2024-12-04 03:02:19
PROD-10890,SKU-248098,DarkGreen Fragrance,Beauty,Fragrance,70.75,True,2023-01-20 03:02:19,2025-03-12 03:02:19
PROD-10891,SKU-598560,MintCream Printers,Office,Printers,15.09,True,2021-09-21 03:02:19,2025-05-01 03:02:19
PROD-10892,SKU-996950,PaleGoldenRod Electronics,Automotive,Electronics,28.53,True,2023-02-11 03:02:19,2025-01-19 03:02:19
PROD-10893,SKU-554962,SpringGreen Laptops,Electronics,Laptops,29.21,True,2022-08-14 03:02:19,2025-08-31 03:02:19
PROD-10894,SKU-185122,CadetBlue Storage,Office,Storage,21.96,True,2022-11-27 03:02:19,2024-12-14 03:02:19
PROD-10895,SKU-964693,MintCream Dolls,Toys,Dolls,19.06,True,2023-07-26 03:02:19,2024-12-06 03:02:19
PROD-10896,SKU-463942,LightBlue Wearables,Electronics,Wearables,56.35,False,2022-07-22 03:02:19,2025-06-17 03:02:19
PROD-10897,SKU-398654,LightPink Cameras,Electronics,Cameras,18.61,True,2023-01-26 03:02:19,2025-08-24 03:02:19
PROD-10898,SKU-297346,Black Electronics,Automotive,Electronics,42.84,True,2022-05-29 03:02:19,2025-03-29 03:02:19
PROD-10899,SKU-497219,Maroon Phones,Electronics,Phones,22.31,True,2021-09-11 03:02:19,2025-06-28 03:02:19
PROD-10900,SKU-527773,Gray Frozen,Grocery,Frozen,21.57,True,2022-08-22 03:02:19,2025-03-10 03:02:19
PROD-10901,SKU-362369,WhiteSmoke Shoes,Fashion,Shoes,36.93,True,2022-11-03 03:02:19,2024-10-30 03:02:19
PROD-10902,SKU-508936,LawnGreen Fragrance,Beauty,Fragrance,66.58,True,2022-06-08 03:02:19,2024-09-12 03:02:19
PROD-10903,SKU-816357,DodgerBlue Cameras,Electronics,Cameras,43.01,True,2022-11-08 03:02:19,2024-12-14 03:02:19
PROD-10904,SKU-786871,Magenta Wearables,Electronics,Wearables,32.13,True,2022-05-15 03:02:19,2024-12-16 03:02:19
PROD-10905,SKU-646334,PowderBlue Fitness,Sports,Fitness,25.55,True,2023-05-24 03:02:19,2025-09-26 03:02:19
PROD-10906,SKU-252162,AliceBlue Team Sports,Sports,Team Sports,10.67,True,2022-02-22 03:02:19,2024-12-28 03:02:19
PROD-10907,SKU-775304,OliveDrab Furniture,Home,Furniture,63.14,True,2022-10-17 03:02:19,2025-01-06 03:02:19
PROD-10908,SKU-540824,Lime Cameras,Electronics,Cameras,58.43,True,2023-04-22 03:02:19,2025-07-22 03:02:19
PROD-10909,SKU-356448,HotPink Chairs,Office,Chairs,41.34,True,2022-09-24 03:02:19,2024-10-30 03:02:19
PROD-10910,SKU-297677,Cyan Women,Fashion,Women,16.11,True,2021-11-23 03:02:19,2025-09-06 03:02:19
PROD-10911,SKU-152617,PaleGreen Board Games,Toys,Board Games,24.47,True,2023-03-29 03:02:19,2025-08-30 03:02:19
PROD-10912,SKU-811432,PaleGreen Fiction,Books,Fiction,29.58,True,2022-05-11 03:02:19,2024-11-01 03:02:19
PROD-10913,SKU-836292,LightGreen Paper,Office,Paper,33.25,True,2022-09-08 03:02:19,2025-03-26 03:02:19
PROD-10914,SKU-592433,BurlyWood Phones,Electronics,Phones,44.74,True,2023-03-06 03:02:19,2025-04-12 03:02:19
PROD-10915,SKU-844199,DeepSkyBlue Tools,Automotive,Tools,19.01,True,2021-09-06 03:02:19,2025-09-11 03:02:19
PROD-10916,SKU-648491,DarkSalmon Kitchen,Home,Kitchen,20.03,True,2022-11-12 03:02:19,2025-03-31 03:02:19
PROD-10917,SKU-666175,MediumSlateBlue Comics,Books,Comics,20.5,False,2022-12-09 03:02:19,2025-03-06 03:02:19
PROD-10918,SKU-880409,DarkBlue Education,Books,Education,14.04,True,2021-09-17 03:02:19,2025-06-27 03:02:19
PROD-10919,SKU-414477,LightYellow Outdoor,Sports,Outdoor,85.11,True,2021-11-05 03:02:19,2025-05-27 03:02:19
PROD-10920,SKU-367419,DimGray Electronics,Automotive,Electronics,32.62,True,2022-08-14 03:02:19,2025-06-01 03:02:19
PROD-10921,SKU-296415,Plum Non-Fiction,Books,Non-Fiction,42.55,True,2021-11-29 03:02:19,2024-10-15 03:02:19
PROD-10922,SKU-876294,Orange Pantry,Grocery,Pantry,50.05,True,2022-10-15 03:02:19,2025-02-10 03:02:19
PROD-10923,SKU-883924,Navy Kids,Books,Kids,61.09,True,2023-04-23 03:02:19,2025-10-02 03:02:19
PROD-10924,SKU-175896,CornflowerBlue Education,Books,Education,35.62,True,2022-06-27 03:02:19,2025-02-18 03:02:19
PROD-10925,SKU-563609,Magenta Car Care,Automotive,Car Care,82.52,True,2022-07-10 03:02:19,2024-12-05 03:02:19
PROD-10926,SKU-218841,Tomato Bedding,Home,Bedding,33.47,True,2022-07-11 03:02:19,2024-09-13 03:02:19
PROD-10927,SKU-737456,FireBrick Chairs,Office,Chairs,14.52,True,2023-07-04 03:02:19,2025-05-22 03:02:19
PROD-10928,SKU-277626,LightSteelBlue Wearables,Electronics,Wearables,55.14,True,2022-12-06 03:02:19,2025-08-03 03:02:19
PROD-10929,SKU-576638,Orchid Wearables,Electronics,Wearables,30.34,True,2022-06-04 03:02:19,2025-08-18 03:02:19
PROD-10930,SKU-692421,Cornsilk Accessories,Automotive,Accessories,13.35,True,2023-07-20 03:02:19,2025-07-08 03:02:19
PROD-10931,SKU-254142,CadetBlue Kids,Fashion,Kids,22.98,True,2022-01-18 03:02:19,2025-05-31 03:02:19
PROD-10932,SKU-259455,Snow Tools,Automotive,Tools,34.26,False,2021-09-15 03:02:19,2024-12-31 03:02:19
PROD-10933,SKU-444237,LightCoral Skincare,Beauty,Skincare,33.85,True,2022-06-09 03:02:19,2024-12-13 03:02:19
PROD-10934,SKU-863312,Gold Produce,Grocery,Produce,29.57,True,2021-12-13 03:02:19,2025-07-19 03:02:19
PROD-10935,SKU-121588,MistyRose Decor,Home,Decor,44.04,True,2023-01-02 03:02:19,2025-02-07 03:02:19
PROD-10936,SKU-310862,Gold Bedding,Home,Bedding,19.23,True,2022-05-27 03:02:19,2025-09-18 03:02:19
PROD-10937,SKU-818394,Chartreuse Chairs,Office,Chairs,33.57,True,2022-01-21 03:02:19,2025-08-01 03:02:19
PROD-10938,SKU-626098,Fuchsia Chairs,Office,Chairs,30.85,True,2021-10-18 03:02:19,2024-11-15 03:02:19
PROD-10939,SKU-289901,FireBrick Wearables,Electronics,Wearables,48.98,True,2023-01-03 03:02:19,2024-09-20 03:02:19
PROD-10940,SKU-603080,LightPink Cycling,Sports,Cycling,23.27,True,2021-10-10 03:02:19,2025-05-31 03:02:19
PROD-10941,SKU-195216,DarkOliveGreen Men,Fashion,Men,23.84,True,2022-08-05 03:02:19,2025-02-07 03:02:19
PROD-10942,SKU-116911,PaleVioletRed Outdoor,Sports,Outdoor,54.65,False,2022-06-16 03:02:19,2024-09-09 03:02:19
PROD-10943,SKU-543757,IndianRed Comics,Books,Comics,36.57,True,2022-09-23 03:02:19,2025-03-17 03:02:19
PROD-10944,SKU-526001,Orchid Accessories,Fashion,Accessories,69.21,True,2021-10-15 03:02:19,2024-10-03 03:02:19
PROD-10945,SKU-588996,SeaGreen Comics,Books,Comics,16.58,True,2023-03-19 03:02:19,2025-07-16 03:02:19
PROD-10946,SKU-391079,RosyBrown Kitchen,Home,Kitchen,41.33,True,2022-07-20 03:02:19,2025-08-02 03:02:19
PROD-10947,SKU-277666,DarkSlateBlue Tires,Automotive,Tires,39.96,True,2023-03-13 03:02:19,2025-06-04 03:02:19
PROD-10948,SKU-384947,Blue Accessories,Fashion,Accessories,21.72,True,2023-06-26 03:02:19,2025-06-27 03:02:19
PROD-10949,SKU-528941,DodgerBlue Paper,Office,Paper,23.14,True,2022-05-06 03:02:19,2024-11-04 03:02:19
PROD-10950,SKU-610061,DarkOrange Pantry,Grocery,Pantry,79.59,True,2021-09-05 03:02:19,2025-07-13 03:02:19
PROD-10951,SKU-745920,Chocolate Kids,Fashion,Kids,75.32,True,2021-12-24 03:02:19,2024-11-20 03:02:19
PROD-10952,SKU-755411,MediumVioletRed Education,Books,Education,30.55,True,2023-04-20 03:02:19,2025-01-24 03:02:19
PROD-10953,SKU-713665,LimeGreen Tools,Automotive,Tools,16.33,True,2022-06-16 03:02:19,2025-01-12 03:02:19
PROD-10954,SKU-752999,DarkOrchid Wearables,Electronics,Wearables,17.23,True,2022-11-23 03:02:19,2025-09-20 03:02:19
PROD-10955,SKU-447521,DarkRed Kitchen,Home,Kitchen,37.01,True,2022-04-13 03:02:19,2025-09-24 03:02:19
PROD-10956,SKU-100013,YellowGreen STEM,Toys,STEM,53.91,True,2022-02-20 03:02:19,2025-08-07 03:02:19
PROD-10957,SKU-608686,DimGray Snacks,Grocery,Snacks,14.78,True,2022-10-03 03:02:19,2025-05-14 03:02:19
PROD-10958,SKU-968724,Pink Appliances,Home,Appliances,29.63,True,2023-07-09 03:02:19,2025-03-31 03:02:19
PROD-10959,SKU-409467,Beige Phones,Electronics,Phones,17.63,True,2023-04-18 03:02:19,2025-03-13 03:02:19
PROD-10960,SKU-914685,LightSalmon Car Care,Automotive,Car Care,49.7,True,2023-07-16 03:02:19,2025-09-08 03:02:19
PROD-10961,SKU-711994,GoldenRod Women,Fashion,Women,31.42,True,2023-05-14 03:02:19,2025-09-08 03:02:19
PROD-10962,SKU-190825,Thistle Furniture,Home,Furniture,53.1,True,2022-10-04 03:02:19,2025-06-06 03:02:19
PROD-10963,SKU-889296,Teal Beverages,Grocery,Beverages,58.8,True,2021-10-29 03:02:19,2024-09-29 03:02:19
PROD-10964,SKU-549684,Silver Frozen,Grocery,Frozen,50.33,True,2022-01-08 03:02:19,2025-08-18 03:02:19
PROD-10965,SKU-433904,Tan Furniture,Home,Furniture,18.84,True,2022-07-25 03:02:19,2024-10-04 03:02:19
PROD-10966,SKU-271080,Beige Tools,Beauty,Tools,32.72,True,2023-07-02 03:02:19,2024-12-21 03:02:19
PROD-10967,SKU-779619,SlateGray Education,Books,Education,30.7,True,2021-10-07 03:02:19,2024-12-29 03:02:19
PROD-10968,SKU-554886,LightSkyBlue Men,Fashion,Men,20.71,True,2022-02-10 03:02:19,2025-07-31 03:02:19
PROD-10969,SKU-164799,PaleTurquoise Fiction,Books,Fiction,22.18,True,2022-02-15 03:02:19,2024-09-17 03:02:19
PROD-10970,SKU-753650,FireBrick Action Figures,Toys,Action Figures,34.48,True,2023-03-19 03:02:19,2025-05-11 03:02:19
PROD-10971,SKU-640493,SkyBlue Printers,Office,Printers,18.21,True,2022-02-27 03:02:19,2025-08-02 03:02:19
PROD-10972,SKU-836415,LightSeaGreen Shoes,Fashion,Shoes,9.48,True,2021-11-29 03:02:19,2024-10-10 03:02:19
PROD-10973,SKU-260599,Navy Cycling,Sports,Cycling,45.26,True,2023-03-09 03:02:19,2024-09-07 03:02:19
PROD-10974,SKU-151688,MediumPurple STEM,Toys,STEM,40.64,True,2023-01-17 03:02:19,2025-06-14 03:02:19
PROD-10975,SKU-128957,BlueViolet Cycling,Sports,Cycling,40.52,True,2021-11-23 03:02:19,2025-05-04 03:02:19
PROD-10976,SKU-773460,PaleGoldenRod Tools,Beauty,Tools,86.65,True,2021-12-06 03:02:19,2025-09-06 03:02:19
PROD-10977,SKU-567562,DimGray Tools,Beauty,Tools,38.84,True,2021-11-24 03:02:19,2024-12-11 03:02:19
PROD-10978,SKU-901383,LavenderBlush Tools,Automotive,Tools,6.19,True,2023-05-16 03:02:19,2024-12-18 03:02:19
PROD-10979,SKU-624130,LimeGreen Kitchen,Home,Kitchen,18.33,True,2022-01-05 03:02:19,2025-10-10 03:02:19
PROD-10980,SKU-682411,Tomato Accessories,Sports,Accessories,17.32,True,2022-11-05 03:02:19,2025-04-18 03:02:19
PROD-10981,SKU-535815,LightSeaGreen Tools,Automotive,Tools,43.24,True,2023-04-26 03:02:19,2025-05-25 03:02:19
PROD-10982,SKU-769445,Ivory Storage,Office,Storage,36.2,True,2022-12-16 03:02:19,2025-07-29 03:02:19
PROD-10983,SKU-499048,SeaGreen Beverages,Grocery,Beverages,19.49,True,2022-01-06 03:02:19,2025-03-15 03:02:19
PROD-10984,SKU-296509,Gainsboro Audio,Electronics,Audio,31.53,True,2021-10-10 03:02:19,2025-06-08 03:02:19
PROD-10985,SKU-340475,DarkBlue Car Care,Automotive,Car Care,12.37,True,2023-07-10 03:02:19,2024-11-18 03:02:19
PROD-10986,SKU-213849,MistyRose Dolls,Toys,Dolls,19.87,True,2022-11-04 03:02:19,2025-05-19 03:02:19
PROD-10987,SKU-464494,LightCoral Produce,Grocery,Produce,21.07,True,2021-09-28 03:02:19,2025-06-13 03:02:19
PROD-10988,SKU-295788,PaleGreen Non-Fiction,Books,Non-Fiction,22.26,True,2023-03-10 03:02:19,2025-04-08 03:02:19
PROD-10989,SKU-373002,GreenYellow Decor,Home,Decor,16.57,True,2023-03-20 03:02:19,2025-05-11 03:02:19
PROD-10990,SKU-777647,Cyan Car Care,Automotive,Car Care,46.43,True,2023-02-28 03:02:19,2025-08-09 03:02:19
PROD-10991,SKU-239229,DodgerBlue Accessories,Automotive,Accessories,32.89,True,2022-11-13 03:02:19,2025-04-07 03:02:19
PROD-10992,SKU-152317,Aqua Appliances,Home,Appliances,57.72,True,2023-02-24 03:02:19,2024-09-10 03:02:19
PROD-10993,SKU-836071,LemonChiffon Paper,Office,Paper,36.1,True,2021-12-06 03:02:19,2025-05-26 03:02:19
PROD-10994,SKU-372590,Cyan Skincare,Beauty,Skincare,15.0,True,2023-06-09 03:02:19,2025-06-29 03:02:19
PROD-10995,SKU-486967,ForestGreen Accessories,Automotive,Accessories,75.71,True,2023-04-07 03:02:19,2025-02-17 03:02:19
PROD-10996,SKU-769977,PaleTurquoise Fitness,Sports,Fitness,48.21,True,2023-04-09 03:02:19,2025-09-28 03:02:19
PROD-10997,SKU-608795,Chocolate Frozen,Grocery,Frozen,29.06,True,2022-12-28 03:02:19,2024-12-09 03:02:19
PROD-10998,SKU-651838,Chocolate Cameras,Electronics,Cameras,27.14,True,2021-09-28 03:02:19,2025-09-01 03:02:19
PROD-10999,SKU-211760,White Pantry,Grocery,Pantry,23.6,True,2023-01-09 03:02:19,2024-11-13 03:02:19
