order_id,event_ts,currency,amount,status,sku,AccountExternalId
ORD-dd5945d3-67cd-414e-8e8b-6379ea35b140,2025-08-25 20:20:28,CHF,24.84,PLACED,SKU-997466,6461f28b30c37c4d97c80e1a58de29fc4ed51cb10078886659494231bdcd7ada
ORD-3b579c93-2a62-438c-a5d5-5ededd66aca8,2025-09-29 19:04:55,EUR,31.17,PAID,SKU-284954,cbbf818442a9ca09253d56abe55bbbe80f742dfd2028bd51652977e16aa62bd4
ORD-d3bb9984-4ff0-45be-9b3f-7dfda8611bd4,2025-09-07 00:05:31,CHF,106.86,SHIPPED,SKU-143951,b94fa1e7bf3e95847e93ab09809d3a09a659948fbb7f6a3dd21fb93252517e5b
ORD-bf8f29f5-7339-4c51-8a0b-eac780968abe,2025-09-14 10:09:24,AUD,40.92,PAID,SKU-447883,bd807513d39c2f80e090a534f19af84ec6d559b5a1fa61e6c3775a7c885b5fc1
ORD-69498e28-7e1e-4b2b-8853-2deec4cd68cc,2025-08-14 02:02:46,GBP,37.98,PAID,SKU-508936,b41f5710166f2960ac63f557e05e18342ee8801da9608693630513675dd31e02
ORD-b5466429-4e87-4e37-b786-8444e6bd7d79,2025-09-04 03:48:48,GBP,24.29,CANCELLED,SKU-143939,3d2681113f41b4f1de9535aa7b8eb6f21bc3ce2d200831a0649330a586fc66a2
ORD-0a52c15c-5c18-4d61-842f-84014cd16672,2025-08-25 08:05:10,JPY,75.19,SHIPPED,SKU-121125,88f24db4ac6b52142120a9811874470ccdd7e72d4b58f9a2ca206ad830c0e238
ORD-4f0ee763-e8d8-4483-838c-8a52a6095827,2025-09-05 05:19:14,CNY,61.92,CANCELLED,SKU-980043,cd549ba440c4376e0634218b651fe478f600383b213475060c6039c2be8e4941
ORD-d91eb9c3-9ecc-46f8-9eff-f41a25796ee9,2025-10-09 17:16:37,INR,66.06,CANCELLED,SKU-788126,d64593fa987bf01b008a1809a8bf320bf617d7431d06dde6cafb2b0d7f8ce4a3
ORD-08f94bc1-9e69-4316-9b62-d65fe9e38f66,2025-09-05 23:35:37,INR,61.29,PAID,SKU-639075,cd1bf791ded95ef08f83e735c7b17742e127274512a5b5ff804d39729e38f1cd
ORD-fba47980-83a4-4547-9521-40db44b1d89b,2025-08-17 04:09:07,EUR,51.46,PLACED,SKU-561567,b17ff1eb749fba0b3c9f4c50adf95ecfe8d929b5a25d38534eda05f34923f1f0
ORD-e076cdde-acaa-4f5b-b696-f8c8177a8b29,2025-09-15 17:08:41,SEK,94.1,CANCELLED,SKU-900528,4c97344a5cde015ed4a7ac2e7dd48d5802a5b55f473aa946432ea3dc5840ff18
ORD-83e92853-6d37-42e4-bedd-a5960e330ca4,2025-10-10 10:20:12,CHF,70.14,PAID,SKU-409589,a11a33ae045ac72e368a89ad23635f7658c8aa24bd91a8ded2d5830720a02ac4
ORD-d00f6de4-9f10-469d-b5d1-e91a6580434f,2025-08-31 10:48:12,USD,111.35,PLACED,SKU-354597,2dbb6607f79860022c4c6eb368b676f2385fc4163744eaae84492a4291ee95fb
ORD-f5baed8c-1fa6-4db0-bfbf-801bbd90ff94,2025-09-07 22:15:32,SEK,51.2,SHIPPED,SKU-462248,2505adaddbb3743aa5be221def94c5e6b5437ad33a136c84958cefbb64d99550
ORD-2a86553d-eb90-4cd2-a1f4-c2e6d4fb09df,2025-08-19 00:31:19,CHF,96.11,PLACED,SKU-827749,d8ee7e354e1d4b958c31b806ef63d75f24bbecedb02bc30ef5043e39c9eddfba
ORD-79de5638-9e6b-4b40-91c4-cf04f1ccf7b3,2025-08-13 22:30:23,CAD,34.88,SHIPPED,SKU-898993,93349ef5f7226ffc6f9aeeec17e3360e3b89b4131b9aa77b4a9c2b742356be1c
ORD-9471186d-c98b-4584-8a3a-60eef4e0889e,2025-09-17 19:13:44,SEK,28.27,PAID,SKU-746714,1262327a789aaad1734135f569e0d15c9c0c26b1aa289ae05f6814316ae785cb
ORD-93e1fa95-42c4-4684-9f05-fd8db7c66386,2025-08-30 08:17:51,CNY,53.95,PLACED,SKU-884836,75bbf42fb4a5bca4e371cd458e72898024aa0a2f4157357d9c46f70ed78d2dd6
ORD-16d5a407-10c1-4d64-9b7d-9ee5353cdcab,2025-09-26 03:11:31,GBP,59.0,CANCELLED,,6ed03475b047752f36f9d023d6027a0e3f9dee833bdacbac8938baa665492791
ORD-41ca2f67-8369-4e5a-b508-0afafd8f53c9,2025-08-29 16:02:35,INR,75.9,PAID,SKU-284954,e63424fe996ff10a86a4fc5deabf1e872ac050ca6620643e607b6d9f1c1c476e
ORD-16a0818e-0bc4-43f9-92eb-1a5b462d253a,2025-09-09 08:22:42,GBP,76.33,SHIPPED,SKU-945703,639ad24069dbb829253d71c1315632964526f7c36b70ba571b5cdefc59fe2ca9
ORD-bd0f9c29-53f1-41f7-8708-0049fa80d6e8,2025-09-10 05:10:43,CHF,79.39,PLACED,SKU-865987,6e5be202d1e3e0520434afc60a97470e77ce3aa3469c14e15803096e142fd46e
ORD-69755f45-5fce-453b-b1e1-7ce6a03ebb7d,2025-09-24 19:47:02,INR,53.98,PLACED,SKU-204437,cbf3219a4022c3d32a840aef74375c9cdeb7b0450a110f5cc21c8154d7517122
ORD-60a3d285-bdf6-436e-9380-d1006f1f6d20,2025-10-02 02:36:34,USD,29.63,PAID,SKU-599260,5ede0768eabacce0c8e9c3117db43f10c906cb433e3ad355c4644d7c714c139f
ORD-2a4be085-22b8-449d-9dbc-99417621d483,2025-09-23 00:34:39,SEK,63.4,PLACED,SKU-535815,6bdb3716c7a7fee2c207286f0ca6dc976e128e4640c3630e7950240d045a571e
ORD-880417cd-2438-4e85-8364-8f392b4855e1,2025-09-20 05:08:18,EUR,38.1,CANCELLED,SKU-557453,29222127dda53b62834e18ecaff47c41eca16c11201af70af96e4f0ba2aa788f
ORD-f5ef9fd6-a7ce-4199-8d6d-72cb7e9d7bf0,2025-09-02 04:48:00,SEK,62.96,CANCELLED,SKU-378323,321f85e19479ee96a8c7da70628bab81cc77f34225a0a112cf12c019800d4dd0
ORD-f34508a9-ad30-4175-ad43-7a63f31f26a4,2025-09-06 15:05:38,CAD,91.69,CANCELLED,SKU-194235,871dd3e9df1b5412f1d77ce30b6cfed92a8ee7cc317e1f310e64dec3440a9fee
ORD-86bb508a-301d-4352-b279-7fe51a2b8a42,2025-09-11 20:02:46,SEK,45.22,PLACED,SKU-604035,e38f193e33c9d7ad7294ffd92a8dcfd0d61610daf797cf364bb3b46a7566f83a
ORD-3ded5c4f-c4db-4abb-9186-bfea8f130c9e,2025-09-23 19:48:34,USD,77.47,CANCELLED,SKU-393562,58f4df3243224da0002800486089b0d178e0fffa9e86e2817efd9c590497fea4
ORD-76a7e7c6-772a-4761-b010-c214fb2e04fb,2025-09-05 16:42:10,AUD,32.7,PLACED,SKU-709390,4580f68f648b07078d9453f76897e3a496ef9b8c6a93668becd9669953127386
ORD-0c72f924-6bc5-4afe-987e-b3c7e12c7680,2025-09-26 17:16:01,USD,28.45,PLACED,SKU-705701,1ee5497635c3761337c1859058f2af35506018180d4539cad08eb511e14b0c18
ORD-992c1f00-a928-4616-8218-40e3ad5d22bc,2025-09-30 20:49:32,CNY,51.8,PAID,SKU-190396,5ede0768eabacce0c8e9c3117db43f10c906cb433e3ad355c4644d7c714c139f
ORD-85d82ece-43bb-4d1f-9859-166edc544656,2025-08-23 00:58:43,CHF,53.22,CANCELLED,SKU-116563,a960df6a38d175cb37d56d64e5f5260f241ecc9e2bb12b35355f34a632ed3fd1
ORD-7b0cb068-c42b-4f16-8269-6acb0a1da8a8,2025-09-03 21:07:04,INR,43.1,PAID,SKU-193758,59d3128520ea8b3961252c5d7719211941a449f3605d7d7ed4d49f5ec557d3b4
ORD-d28762ea-2bd6-4d7b-b3ba-b0d7614ea261,2025-08-14 20:22:57,SEK,123.16,PLACED,SKU-324435,b94fa1e7bf3e95847e93ab09809d3a09a659948fbb7f6a3dd21fb93252517e5b
ORD-4c590d5f-0358-47e1-8346-8f858888fd19,2025-09-17 07:24:36,INR,79.28,PLACED,SKU-423759,180da51d54b5f0ec9ef7612a590e311a0429a3ad4d6394f16372bbe59e2aebe4
ORD-0cf61235-9c65-4ef2-853d-0892101bc286,2025-09-08 14:00:06,GBP,83.92,SHIPPED,SKU-890439,4580f68f648b07078d9453f76897e3a496ef9b8c6a93668becd9669953127386
ORD-9c9260fa-88be-4393-b392-0d840e73fc4c,2025-08-14 16:22:16,EUR,82.73,SHIPPED,SKU-865987,4c97344a5cde015ed4a7ac2e7dd48d5802a5b55f473aa946432ea3dc5840ff18
ORD-b7ed9e0d-7103-49f5-9022-f9ff2e7264dc,2025-09-28 18:56:52,JPY,75.02,PLACED,SKU-410654,b17ff1eb749fba0b3c9f4c50adf95ecfe8d929b5a25d38534eda05f34923f1f0
ORD-3d34714a-7ce4-434a-99fa-303bbee31890,2025-09-15 10:23:34,CAD,55.78,CANCELLED,SKU-404820,fd11c127e0f8926756e8fff43e84e759fd6abb90ed56224ac1840a1100fd16ea
ORD-389072f0-97f3-4bd0-b315-945029a6eb5e,2025-09-26 09:13:51,CAD,31.34,PLACED,SKU-701248,113280fcca108a11cb9f22a7cb55a2866c8d2fadb62de5a80fb3f07115ea2a6f
ORD-ad4e19be-b2a5-4a6c-9220-80df65c2235e,2025-09-25 07:54:59,CAD,81.49,CANCELLED,SKU-983733,321f85e19479ee96a8c7da70628bab81cc77f34225a0a112cf12c019800d4dd0
ORD-315ff243-e054-458b-a9ba-a477f3620a71,2025-09-01 22:49:05,AUD,62.95,SHIPPED,SKU-744570,e36a15dd94b30a830fb493f3451af3145caf5e1a8bd916971b00bf44189280f0
ORD-27947307-30a2-4330-a620-bded0e214681,2025-10-06 17:16:50,INR,39.99,SHIPPED,SKU-229744,3ef0d3193679fbbd6e16b994fd0db9311fef2f785fb19f63713a93f3487f9181
ORD-8fd0e396-80ed-4106-88a9-df6cb03a3a24,2025-08-15 23:42:52,EUR,84.46,PAID,SKU-410227,5574a2faa24b40936ee2841bab515555a0999fa28654f68c03571f86f11294be
ORD-4bc6d71c-c06c-4a01-bf53-4f2c09e053e2,2025-08-15 15:42:15,CHF,61.69,PLACED,SKU-902397,d84d1ab68b33d295d096c693c07c41c018329431719c87f645e5a4955da57a4e
ORD-e85e27cb-0187-4a7a-95ca-da353230c82f,2025-09-29 03:27:29,USD,50.21,PLACED,SKU-864106,458ed5360b813dbb3aacf1e3e2e40f996918cd6b736c15ba1058bb2f19d8c503
ORD-320cc16a-f663-4932-ad13-7f2689e4ff17,2025-09-02 09:18:33,AUD,32.41,CANCELLED,SKU-937717,fb4ab0e1a9330e459fc192e9d91384eeeafdcc59f50971f03415fbb9c132f85a
ORD-667ef830-b025-4a19-9cee-cb1db5178afb,2025-09-17 12:07:20,SEK,35.73,SHIPPED,SKU-556500,e94182e062b53ec2791dad1ff5ba441da419e02be6100822ea1bb5730a043e45
ORD-2699a809-3328-4e54-b510-582eaab1e574,2025-09-13 05:20:30,CNY,72.48,SHIPPED,SKU-672197,c47a64dae7a4cabc72bf8ebba8a7592c06b9cd7f452f0a3e81621eb3538f2155
ORD-5b6fb9ed-56f7-4574-a57d-b2ba6da22ac0,2025-08-21 22:16:01,CHF,74.33,PAID,SKU-471498,3186dd7733308e66e6b48c5d20bd1bdde1af2eca39ef514296243183670986b1
ORD-9725d081-88c3-4f51-8c7b-0c8189746004,2025-08-29 17:13:00,GBP,55.51,SHIPPED,SKU-674370,610c957703a900ad8ab95e97f544b9c3494b33aff61f6fe245a0fc29a25c988f
ORD-c7a1b4db-40f0-48aa-802b-a2e24461361e,2025-08-24 10:46:08,INR,42.62,PAID,SKU-836292,211ea853401320a44e79b5502a482b1603ddb31aa9c39ff9d8bf64575e662e0e
ORD-24bdaec5-bc2c-4013-9e15-69b0fd2fbca7,2025-09-08 02:37:02,SEK,114.96,SHIPPED,SKU-708836,639ad24069dbb829253d71c1315632964526f7c36b70ba571b5cdefc59fe2ca9
ORD-c6ffc731-4400-404d-89c1-76d5d1042c93,2025-10-02 17:50:36,USD,59.59,SHIPPED,SKU-708319,e7c35132a7fd1625e17e5aa59e39f5637111dd9ddd7df2d11536e780c94e6571
ORD-d3c9bfbd-c49c-4901-94d4-9c6ceb075dae,2025-09-06 11:53:47,CNY,59.57,SHIPPED,SKU-670123,aaa5e231cdfcca65ea4872a471672fcfd4b65160c06b02aca694277524a455ab
ORD-1156f2a2-78b4-4721-91cb-e8089dfdacc8,2025-09-09 19:47:44,USD,59.46,PAID,SKU-562929,36ce1b395179360b9f8db70ac1df6bc2a68d94eeff2b200a51e1cae377bd2c36
ORD-7f75157e-1071-443b-b0b5-1dbbd96f6488,2025-10-01 23:51:44,CNY,112.24,PAID,SKU-444085,ea44d5a30eed7d3258b57dbe316678f34a5cb0d9fdc660c194a54c28b9d05c13
ORD-f5e12af9-a29c-40c3-b7e7-e858db97181a,2025-08-13 10:02:09,SEK,51.08,PLACED,SKU-465656,c662144edd231cf947b8b338bfec7a6beaf3bc765709d880f00281ab8b096c8c
ORD-047a79b0-aae5-4df8-818e-13377ace4a43,2025-10-03 17:54:16,JPY,46.29,CANCELLED,SKU-701332,76ecc1684e6168372146717926d969844a46d0fa4812c1874cf4d6763ed1224f
ORD-1ab07e84-34fa-4d35-ac31-b8c24de959d2,2025-10-06 08:26:30,INR,86.85,SHIPPED,SKU-630902,09efbf916bc4bba3aeabe821961b08877148e1c824de4dec42cdb31eb3a061ab
ORD-05ea3671-9417-4ac5-b9aa-cd791bdbe34c,2025-10-02 10:18:55,EUR,50.63,PLACED,SKU-273230,fd11c127e0f8926756e8fff43e84e759fd6abb90ed56224ac1840a1100fd16ea
ORD-9d674aca-013d-48a0-a9dd-e4c73c0baf02,2025-08-27 13:40:22,INR,54.01,PLACED,SKU-164799,3d32efba337a72a1ded668277b1760ffdfac51ca913c918d910d040c4d491e37
ORD-caf6a1d4-c0ad-44e6-b0c7-21fce964f1ad,2025-09-20 09:36:47,CAD,89.58,PLACED,SKU-701226,6e5be202d1e3e0520434afc60a97470e77ce3aa3469c14e15803096e142fd46e
ORD-4a22cab8-e23b-4c1f-aef4-2f23606d4c00,2025-08-13 23:57:49,CAD,132.88,PLACED,SKU-721916,2462723939e9e613a55b3fd91ea1d2c594457fccaa4ca54d8002a8b7db4b7dce
ORD-e0cc8a6d-66ef-4412-9d43-ba9dd3bec54c,2025-08-15 07:00:05,CHF,55.14,PAID,SKU-815649,758c6cbd8c6a3b756ba058e18099067f4faf7320e5a3e61a9c5931eadffda7f9
ORD-e2bdab8f-a70f-4ced-a8e9-fa1335d388f2,2025-09-01 05:37:58,CNY,363.31,CANCELLED,SKU-135662,ad6539d92acc1993b52a7e6e36b79de42a3c086106cbb72d92f7335f6d02a242
ORD-94fc26ca-89f2-458d-a541-4aa80bb2a78c,2025-09-08 19:43:56,CAD,45.44,CANCELLED,,e202e3f42e637d45795e4c8ba24dd7b2b7934804bf78c9accdb6c1ff59bce262
ORD-23c98862-65df-425a-bf10-df9b9e0f1c1b,2025-08-16 12:31:10,INR,61.17,PLACED,SKU-436752,8d52d1ed4140bd1e8f4f0e13b9d727cee1f672ad04b23decb7814012bbe57730
ORD-a732a754-0f18-4e14-aa29-cf124e0c8bc7,2025-10-03 13:59:42,USD,38.3,PAID,SKU-852617,133b23e0b50767fc192e4533950b0df3b96ead768258a160fe8285fddf562cb1
ORD-dc015ecb-f2e5-499d-9897-20b2b63e48b2,2025-09-26 03:00:41,CNY,44.95,CANCELLED,SKU-767666,d9e743b7a4bbcb9826bd6fc9d7befe72262e4cf5ac5dbe8830c302bb96bcc58b
ORD-a5cd34ac-9d05-4223-8c99-a5068ad46a22,2025-09-10 08:20:39,INR,28.36,PAID,SKU-712145,fea01fa2a8083dd840b937569a9fe7d45c6523f34d3ac0efe47c75edb60f0cfc
ORD-130ce93c-06d7-4dca-8a2a-e353c5fa3e57,2025-09-12 09:56:10,USD,61.31,PLACED,SKU-185987,74126d4e649f0c9ae52981cfe925b3adb429cad55eb784a73568de50e6015444
ORD-1aa0d0e4-1214-432a-85bd-5ec835af27e1,2025-08-22 03:31:13,JPY,47.11,CANCELLED,SKU-518699,d129db48668e4376ea6e8b1bab4d42e4bf9535157cb2d0a6aaff91cfca21f32a
ORD-9f0a6e35-88aa-4b28-ab6d-f10ce419f31b,2025-09-04 13:23:34,AUD,30.06,PLACED,SKU-311169,a6084a607fda727192f42737f75146a67ab9d2cfeed49f7857bc14602b75db72
ORD-4e74040c-c397-4f2e-8aac-6c4c1359e4ba,2025-09-15 21:24:38,CAD,23.95,CANCELLED,SKU-785494,5f9c3f916f22e585e5adbfbfd159c2dbde37457808dc29a67db2a6f6702ab42c
ORD-e77e0f6a-5191-41b4-9862-ac40c53dab5d,2025-09-02 08:57:13,CAD,56.58,CANCELLED,SKU-172847,af6459411d3f2b3a2dd1c8460158b2f8331e704bb8622befa93297c9e6f57d80
ORD-5a610191-8e1e-4f0b-afc3-eeb7398a2805,2025-10-11 05:14:22,SEK,25.75,PAID,SKU-789649,4f055749ec0fe63b2c6aae6e5b10a4fca0d0aeb9c9a6f72132e0bfdd655fb05e
ORD-087be29b-2da7-43e5-a383-4fd4a62ec4be,2025-09-29 21:57:56,JPY,85.76,SHIPPED,SKU-892814,60217bd6feece702c00f9481118d18b75aea0d62b10b737cbc1d7f273421b802
ORD-532cac9f-215b-47b2-80ea-13f032cd62e7,2025-09-24 02:42:44,CAD,48.14,SHIPPED,SKU-465656,e62437dd20441c45fd5b44a612343ea1b10ba1000357e87faa87956c872bec04
ORD-170625a8-91e3-44aa-9853-5beec96ff205,2025-09-29 12:35:55,CAD,127.61,PLACED,SKU-912107,1746ed11ce1801ecd30c5592d833f014d56f03fc13d4e9675b92e77f6d583075
ORD-b180dc7a-b2d5-4e3c-b3f0-0bc6e7e951aa,2025-09-19 09:01:17,CHF,62.57,PLACED,SKU-811418,7ac654fe69ceb7b56ee2eea07b54d8a6312e47463f7e2453f1783839d333799c
ORD-3248b44c-dcb4-4a4f-99ed-bcf735c1f172,2025-09-09 04:19:31,INR,64.51,PAID,SKU-416353,8eeb04a6d6573df0ac2a56065d27401596b00d7ee57819e392c39cbc3a1ec390
ORD-27c332dc-49b3-4a0c-ac70-e9a0c92bf1f0,2025-09-15 00:51:48,SEK,83.55,CANCELLED,SKU-958075,8eeb04a6d6573df0ac2a56065d27401596b00d7ee57819e392c39cbc3a1ec390
ORD-d510b6d4-4605-458a-bc5e-6aa59b3027c9,2025-08-25 22:01:59,SEK,29.74,PAID,SKU-495015,2f232aa6a842d6909051bc429a184e60f30aac51be350e82df0a5a4d5434a010
ORD-c7368343-23ac-488b-aa01-c46d8d2debfa,2025-08-22 03:22:28,EUR,25.6,PLACED,SKU-870991,cd549ba440c4376e0634218b651fe478f600383b213475060c6039c2be8e4941
ORD-117e5e66-80c8-4d63-9adb-e686bf449c36,2025-10-03 05:23:11,USD,35.42,PLACED,SKU-183712,623a42f92c7aca195fcb73edc3a291bc282972912b039b1278f58f747c3783ab
ORD-7784234b-95ea-4e4a-bb46-5469f36834c6,2025-09-03 03:09:02,SEK,75.19,PAID,SKU-962557,d129db48668e4376ea6e8b1bab4d42e4bf9535157cb2d0a6aaff91cfca21f32a
ORD-bab37e28-1d82-4897-b24c-56026b30021a,2025-09-26 03:12:12,CHF,87.99,SHIPPED,SKU-103557,3563005753deb1f949ceb03ceb69dff5c83152a574069f975c40727c7eebb45b
ORD-134c831b-5a90-43e3-b1b9-a29dc79df461,2025-09-23 10:47:57,AUD,79.46,SHIPPED,SKU-571262,15d5bc731265a7d0a1d7f318e5543dc10d31f1716764e56c4894aa5cf9c816f2
ORD-88a65a20-da11-4623-9bd1-469e7f9ce43f,2025-09-23 17:59:59,CHF,78.21,PAID,SKU-751034,3508b0321a85cb429859df056d4d67c15453ea011b28bac792aa8cf601fef6a4
ORD-86a810c4-6464-4d0a-b774-e1a7c0f5de12,2025-09-26 09:38:20,INR,68.81,PAID,SKU-315412,828c0246c37aa1e4e9f8e6c261558568c97c111a36ebf6c768896c854ba15ef7
ORD-d059075e-c997-4d17-9e7a-6d449163b9da,2025-10-10 11:16:41,CNY,-8.97,CANCELLED,SKU-984546,238d7943443c3c4887ad2d49d9815fcfa477da42da8d12591230a5e5928182ee
ORD-0d209b1b-6eb3-4422-9e3f-5db731604ea7,2025-09-05 19:37:22,CAD,126.83,CANCELLED,SKU-954833,f6fcea09beb208a3433c3cdd837650ba9453a2395c339d589effa70f0841ca61
ORD-e2acb815-791b-4202-a626-5b8f67ff71e1,2025-10-06 04:35:13,CAD,52.91,PAID,SKU-534818,238d7943443c3c4887ad2d49d9815fcfa477da42da8d12591230a5e5928182ee
ORD-deffe35c-b0bf-4c1f-9a6c-fe2d0615cc6a,2025-09-17 14:36:36,USD,85.59,PAID,SKU-611172,8c426ea9bf762517b65d2eeea72c164a21c32fc434f81a937dc9b7fc867ec550
ORD-b5647ee2-4b3e-48fb-b45b-d838c0676c21,2025-09-03 20:54:04,CHF,98.93,CANCELLED,SKU-241297,1a5beabe21e8913dfc99669d779f1734e34afb0286ed502a8cbf0ae487e0caa4
ORD-7c2d8c36-ed1d-4645-8067-589a804c4ac4,2025-08-13 23:15:45,JPY,115.6,CANCELLED,SKU-667344,72695cc156370ad89074c30bc73e0fb99ecb278a5d2d69bd9bb72baea6c91709
ORD-78cc0f3f-8cd5-41c6-9545-8bd43034f27b,2025-09-30 22:57:50,CNY,36.84,PLACED,SKU-152317,ae8a767aaa26aa823ae9449b3cd7be7834963167a27ada5817d52e22a427b286
ORD-4aa5f889-7976-47c7-94c1-cc4177205494,2025-09-14 05:46:22,EUR,57.05,CANCELLED,SKU-382178,37d623c0169fc9ba90b252c807ffda72318d250b53e8224ec73c32729456bbea
ORD-1da74f73-a58c-4369-9de5-ec63e74918bf,2025-09-01 18:57:37,EUR,91.25,CANCELLED,,389670b3ff1e3470fc54ba215dc59745cc463f2b1cd5fb997af60edfd40162b1
ORD-476dd726-77cf-44d6-97ab-26acf4c830f2,2025-10-05 05:28:44,EUR,78.09,CANCELLED,SKU-623966,867fd9da0b818658a78080bf444f087b8dc840a91fabcdfff0bd9560de113269
ORD-9b2a812e-e9b7-4209-a676-865b79403de0,2025-09-27 21:49:19,SEK,44.19,PLACED,SKU-130937,4b4087b45c6f306bbcb5a38e1b0ea4c7a54ba2b87df442a43417be938e224400
ORD-82c0a365-41de-4e51-819f-9440c05e8e0f,2025-08-23 14:25:35,SEK,46.87,PAID,,93349ef5f7226ffc6f9aeeec17e3360e3b89b4131b9aa77b4a9c2b742356be1c
ORD-5130a02b-5854-4bcb-bb8d-21b0c1f59f61,2025-08-22 01:34:43,CHF,78.64,PLACED,SKU-185987,5d07786d03790b67cb9034f96488da804d0369c78be28e4a138e2a07558064eb
ORD-53c9fbdb-ba68-4556-a1a0-bfbdb3702438,2025-09-09 06:35:47,CHF,55.14,PLACED,SKU-716807,1499d165ea3fd4bcdc5b9b5f86c58f330b2a6bc337ac00d49abcaa2e091d8fd6
ORD-7b902fe8-e2a8-4fd4-80c1-0a0dbc8caa7d,2025-08-18 13:29:44,USD,-5.77,PLACED,SKU-145395,49cf882ccb5abff0c31a0345d37434c46706f1131066bd48956a6e85a912f3a1
ORD-bb4ba5b4-82e8-4716-8f87-f502b01f071a,2025-08-16 17:12:04,CAD,50.8,CANCELLED,SKU-997809,4c2aa17b9684bd89672538e1f78c5afd1695b711bbc7013c364c3ee503182ed5
ORD-01af5782-27e0-418a-952a-82b796461043,2025-09-30 12:30:07,SEK,81.05,PLACED,SKU-259344,6ae4da5e95556c67a779f7dab88dbdbbed308c54d1475fe52e736877193f8bf0
ORD-d879f54e-ded6-4cc2-babe-0d8de3dc872a,2025-10-04 19:50:04,INR,25.9,PLACED,SKU-979615,a39bd76b3dcc9ae33263cc764d2764d1beb872d18a8f264989e0b6024806bf16
ORD-f4cf487c-77bf-4dc2-9eee-ba539a7043a4,2025-09-11 09:33:06,SEK,86.32,PLACED,SKU-535815,835b8606e95b6bcc751e3b9583374b3a8480517a77f66ac857346872a36234d1
ORD-b3a51667-deb6-41a3-bc5c-7a66a21b6fe2,2025-10-01 05:40:54,CAD,28.1,SHIPPED,SKU-464862,7c51cd6f3eea3d4d7143d9fab165fe18f4e351bd106c985122bb41da49bb32d2
ORD-eb990def-c534-4ab4-a766-1dbca8f75c62,2025-10-09 15:59:04,CHF,66.69,CANCELLED,SKU-451687,c662144edd231cf947b8b338bfec7a6beaf3bc765709d880f00281ab8b096c8c
ORD-b47478b0-4913-40a8-835f-662720cbc526,2025-09-13 08:20:09,CHF,75.74,PAID,SKU-765948,58f4df3243224da0002800486089b0d178e0fffa9e86e2817efd9c590497fea4
ORD-f5970a75-73b1-4fc9-a528-4ffb912357c4,2025-09-27 07:11:19,USD,34.58,PLACED,SKU-266327,0dd5695587856502522089f007707e2fdb9b4957e0afe5b11f7701946d76fa69
ORD-db668ae8-df1c-4245-bd20-c900a9e35233,2025-10-06 08:50:32,SEK,14.0,PAID,SKU-455057,f7a48626ce22ae71cac3650eea298854bc997df7718d869870ae995185eb23da
ORD-a1e3063c-b03b-4ef7-b0c8-0a4677a090df,2025-09-08 08:57:29,CAD,37.75,PAID,SKU-716737,e39dc8412878c69fb1f6a09dcbf532f656036a55db10cc8ac6d046ed7e5a09e0
ORD-a2c72387-26f9-4f3e-8747-4a3c16716fcf,2025-10-04 17:53:13,SEK,34.84,SHIPPED,SKU-723164,3cffeb37698c26cb0f020615af21e5641e1180643c5cdc6522b238dfc9ba9968
ORD-0adf2054-c956-4aba-a898-5eb3a352d4d9,2025-09-17 05:10:46,CAD,87.6,PLACED,SKU-844363,fd47857c5fc749ea026d522208206631fef647e25735746d1a2ec11c0d1856b1
ORD-c4c2136f-0272-4a89-b7cb-a04ad7ca04b3,2025-09-24 00:38:10,CHF,28.12,PAID,SKU-296415,31ed5a30cc80224ccab73dceb7a5f074be6f028b24be211e6f2735bfc71bb8f7
ORD-c3753d89-d757-4393-8214-a1c9e6bf4a98,2025-09-29 16:03:25,JPY,51.2,CANCELLED,SKU-612668,42782dc71c3f5347eeb7cc7b29a151f508af8cafc06fcf0ae0cc8a8d28fb4847
ORD-ed5ba128-83f7-4528-8188-4045efe0c0fe,2025-09-20 11:26:49,INR,62.52,PAID,SKU-857785,31791672e4db7257e3b259bad09a61b3dd3ba70d4d4535e3a1fdaddede07c1f9
ORD-3bd3c7a5-33ce-4aca-b73d-f12e6e3a31b3,2025-09-11 05:00:02,AUD,68.34,SHIPPED,SKU-602231,8c8e0a9925a02fc360a2c1a4eb2d26ccf6a16f5bf9a9e63a86ac8ab73e27cbaf
ORD-eed4abd0-afc2-4dfa-aaf3-384c123252d1,2025-10-07 21:19:56,CAD,41.62,PAID,SKU-164405,01a886b6beb3fa5f13fdacdba0bc9f08e26c5d2991fe3061c1c0391e105aee8f
ORD-ba303f84-b5dc-4b4d-8fcb-b5e9711b029a,2025-09-11 19:22:18,USD,53.66,SHIPPED,SKU-689586,59223fe5bb1842a27f641217e38acb32e7f81a1f18587f5d40ffb7242e9d90f9
ORD-f3ca6f81-3a3d-414f-b7ca-ad26f0921f9d,2025-08-23 16:20:20,AUD,41.48,PAID,SKU-227410,06f2c8dac2b70e099df194873b391e6709962b2dc394d01dfa2e94aecc2dc566
ORD-9dce2754-a017-4811-842d-4edd2067470c,2025-09-12 23:17:50,JPY,28.24,CANCELLED,SKU-981429,937def881e388016707f810b706d0d248c54ed745dbe45974a182029afaa7077
ORD-f9745edf-5824-40e7-9ecd-38b9ebf43261,2025-10-07 15:43:22,GBP,56.52,SHIPPED,SKU-747164,4b4087b45c6f306bbcb5a38e1b0ea4c7a54ba2b87df442a43417be938e224400
